slide_id,has_5x_feature,has_20x_feature,low_coord_key,high_coord_key,low_coords_present,high_coords_present,has_both_coords,low_coords_shape,high_coords_shape,low_coords_dtype,high_coords_dtype,low_coords_count,high_coords_count,low_duplicate_count,high_duplicate_count,low_has_negative_coords,high_has_negative_coords,low_has_nan_or_inf,high_has_nan_or_inf,low_has_extreme_coords,high_has_extreme_coords,low_coord_min_x,low_coord_min_y,low_coord_max_x,low_coord_max_y,high_coord_min_x,high_coord_min_y,high_coord_max_x,high_coord_max_y,low_raw_coord_has_file,high_raw_coord_has_file,low_patch_level,high_patch_level,low_patch_size,high_patch_size,low_downsample_x,low_downsample_y,high_downsample_x,high_downsample_y
2465397-B,True,True,coords,coords,True,True,True,"[157, 2]","[2289, 2]",int64,int64,157,2289,0,0,False,False,False,False,False,False,7760.0,9488.0,108597.0,62416.0,7760.0,9488.0,111669.0,63440.0,True,True,2.0,1.0,256.0,256.0,16.001208865010074,16.00110595001106,4.000033577328588,4.000055294442909
2465568-B2,True,True,coords,coords,True,True,True,"[188, 2]","[2648, 2]",int64,int64,188,2648,0,0,False,False,False,False,False,False,8096.0,7632.0,108564.0,78208.0,8096.0,7632.0,111636.0,81280.0,True,True,2.0,1.0,256.0,256.0,16.00105848107965,16.000382848392036,4.0,4.000095712098009
2465608-B2,True,True,coords,coords,True,True,True,"[259, 2]","[3741, 2]",int64,int64,259,3741,0,0,False,False,False,False,False,False,7856.0,224.0,140834.0,66496.0,7856.0,224.0,145954.0,68784.0,True,True,2.0,1.0,256.0,256.0,16.000427670266223,16.000206825232677,4.0,4.000051706308169
2465625-B,True,True,coords,coords,True,True,True,"[172, 2]","[2395, 2]",int64,int64,172,2395,0,0,False,False,False,False,False,False,7920.0,15154.0,118744.0,75034.0,7920.0,6320.0,122840.0,79130.0,True,True,2.0,1.0,256.0,256.0,16.001236858379716,16.00239520958084,4.000061839094676,4.0
2465636-B,True,True,coords,coords,True,True,True,"[230, 2]","[3335, 2]",int64,int64,230,3335,0,0,False,False,False,False,False,False,8048.0,1344.0,124208.0,73600.0,8048.0,1344.0,127984.0,74624.0,True,True,2.0,1.0,256.0,256.0,16.0001201345507,16.001162565394303,4.000030033637675,4.000096875756842
2465639-B2,True,True,coords,coords,True,True,True,"[137, 2]","[1782, 2]",int64,int64,137,1782,0,0,False,False,False,False,False,False,13184.0,112.0,116646.0,65291.0,13184.0,112.0,120742.0,69387.0,True,True,2.0,1.0,256.0,256.0,16.000871188550093,16.003047541649735,4.000093338726238,4.000152353867249
2465643-B3,True,True,coords,coords,True,True,True,"[251, 2]","[3735, 2]",int64,int64,251,3735,0,0,False,False,False,False,False,False,7696.0,240.0,137515.0,67417.0,7696.0,240.0,139895.0,71513.0,True,True,2.0,1.0,256.0,256.0,16.001444283968446,16.00239520958084,4.000027772377593,4.0
2465661-B2,True,True,coords,coords,True,True,True,"[189, 2]","[2618, 2]",int64,int64,189,2618,0,0,False,False,False,False,False,False,7808.0,4608.0,106513.0,68327.0,7808.0,4608.0,108561.0,70144.0,True,True,2.0,1.0,256.0,256.0,16.00041482300885,16.00181451612903,4.000103705752212,4.000050398145349
2465795-B4,True,True,coords,coords,True,True,True,"[293, 2]","[4156, 2]",int64,int64,293,4156,0,0,False,False,False,False,False,False,16160.0,5040.0,150117.0,78496.0,16160.0,5040.0,152165.0,79520.0,True,True,2.0,1.0,256.0,256.0,16.00083848653181,16.000928160386113,4.0,4.000046405865701
2465827-B5,True,True,coords,coords,True,True,True,"[211, 2]","[3054, 2]",int64,int64,211,3054,0,0,False,False,False,False,False,False,7680.0,6896.0,119520.0,63412.0,7680.0,128.0,124640.0,67508.0,True,True,2.0,1.0,256.0,256.0,16.000123869689087,16.00110595001106,4.000030967422272,4.000055294442909
2465843-B2,True,True,coords,coords,True,True,True,"[269, 2]","[3656, 2]",int64,int64,269,3656,0,0,False,False,False,False,False,False,7696.0,2560.0,134790.0,74936.0,7696.0,2560.0,136838.0,79032.0,True,True,2.0,1.0,256.0,256.0,16.00126074498567,16.002004738472753,4.0000859549596015,4.000136674259681
2465989-B2,True,True,coords,coords,True,True,True,"[205, 2]","[2922, 2]",int64,int64,205,2922,0,0,False,False,False,False,False,False,7952.0,9904.0,132980.0,65872.0,7952.0,9904.0,143080.0,72048.0,True,True,2.0,1.0,256.0,256.0,16.000929848124805,16.0,4.000025827780361,4.0
2466152-B2,True,True,coords,coords,True,True,True,"[155, 2]","[2250, 2]",int64,int64,155,2250,0,0,False,False,False,False,False,False,7856.0,8641.0,93745.0,61889.0,7856.0,7521.0,95793.0,62913.0,True,True,2.0,1.0,256.0,256.0,16.000463034418893,16.002230649118893,4.000115758604723,4.000111520017843
2466159-B2,True,True,coords,coords,True,True,True,"[234, 2]","[3385, 2]",int64,int64,234,3385,0,0,False,False,False,False,False,False,7744.0,3488.0,100368.0,80890.0,7744.0,3488.0,103440.0,81914.0,True,True,2.0,1.0,256.0,256.0,16.00014376078206,16.002004738472753,4.000035940195515,4.000136674259681
2466264-B2,True,True,coords,coords,True,True,True,"[188, 2]","[2653, 2]",int64,int64,188,2653,0,0,False,False,False,False,False,False,7936.0,5392.0,123401.0,80145.0,7936.0,5392.0,124425.0,82193.0,True,True,2.0,1.0,256.0,256.0,16.00127648710748,16.002004738472753,4.000063820282086,4.000136674259681
2466285-B,True,True,coords,coords,True,True,True,"[154, 2]","[2263, 2]",int64,int64,154,2263,0,0,False,False,False,False,False,False,7728.0,12514.0,112822.0,63203.0,7728.0,12514.0,116918.0,64227.0,True,True,2.0,1.0,256.0,256.0,16.001526911820843,16.003290917068888,4.0,4.000164518782561
2466580-B5,True,True,coords,coords,True,True,True,"[102, 2]","[1408, 2]",int64,int64,102,1408,0,0,False,False,False,False,False,False,8417.0,6609.0,99385.0,53126.0,8417.0,6609.0,103481.0,54150.0,True,True,2.0,1.0,256.0,256.0,16.00212977424393,16.002511931675457,4.000106477373558,4.000125580811252
2466581-B1,True,True,coords,coords,True,True,True,"[300, 2]","[4444, 2]",int64,int64,300,4444,0,0,False,False,False,False,False,False,7856.0,6432.0,121511.0,71968.0,7856.0,6432.0,123559.0,74016.0,True,True,2.0,1.0,256.0,256.0,16.001576139670224,16.002100840336134,4.000030307622367,4.000143225436838
2466581-B2,True,True,coords,coords,True,True,True,"[175, 2]","[2334, 2]",int64,int64,175,2334,0,0,False,False,False,False,False,False,9136.0,14385.0,113937.0,71729.0,9136.0,11249.0,114961.0,74801.0,True,True,2.0,1.0,256.0,256.0,16.000382311711483,16.001647748077627,4.000095577927871,4.000045766590389
2466584-B,True,True,coords,coords,True,True,True,"[206, 2]","[2916, 2]",int64,int64,206,2916,0,0,False,False,False,False,False,False,7840.0,2192.0,81109.0,80016.0,7840.0,2192.0,84181.0,83088.0,True,True,2.0,1.0,256.0,256.0,16.00157535445475,16.002004738472753,4.000043756016452,4.000136674259681
2466703-B4,True,True,coords,coords,True,True,True,"[73, 2]","[992, 2]",int64,int64,73,992,0,0,False,False,False,False,False,False,7920.0,18688.0,81984.0,65856.0,7920.0,18688.0,85056.0,67904.0,True,True,2.0,1.0,256.0,256.0,16.0,16.000206825232677,4.0,4.000051706308169
2466718-B,True,True,coords,coords,True,True,True,"[317, 2]","[4685, 2]",int64,int64,317,4685,0,0,False,False,False,False,False,False,11120.0,128.0,148096.0,69108.0,11120.0,128.0,152560.0,72180.0,True,True,2.0,1.0,256.0,256.0,16.0001046682018,16.001162565394303,4.00002616705045,4.000096875756842
2466866-B,True,True,coords,coords,True,True,True,"[206, 2]","[2678, 2]",int64,int64,206,2678,0,0,False,False,False,False,False,False,15696.0,5520.0,137556.0,75592.0,15696.0,5520.0,140628.0,78664.0,True,True,2.0,1.0,256.0,256.0,16.000547825134216,16.002004738472753,4.0000273905064505,4.000136674259681
2466881-B2,True,True,coords,coords,True,True,True,"[212, 2]","[2895, 2]",int64,int64,212,2895,0,0,False,False,False,False,False,False,7776.0,0.0,116245.0,72704.0,7776.0,0.0,119317.0,73728.0,True,True,2.0,1.0,256.0,256.0,16.001132502831258,16.002004738472753,4.000031456432841,4.000136674259681
2466884-B2,True,True,coords,coords,True,True,True,"[136, 2]","[1821, 2]",int64,int64,136,1821,0,0,False,False,False,False,False,False,7984.0,5072.0,100855.0,56112.0,7984.0,5072.0,103927.0,57136.0,True,True,2.0,1.0,256.0,256.0,16.001716001716,16.001673840267813,4.0,4.000179329308387
2466891-B2,True,True,coords,coords,True,True,True,"[435, 2]","[6508, 2]",int64,int64,435,6508,0,0,False,False,False,False,False,False,7728.0,1488.0,153876.0,81809.0,7728.0,1488.0,154900.0,82833.0,True,True,2.0,1.0,256.0,256.0,16.000513241634163,16.000365296803654,4.000025661423183,4.0000913242009135
2466893-B2,True,True,coords,coords,True,True,True,"[192, 2]","[2822, 2]",int64,int64,192,2822,0,0,False,False,False,False,False,False,7904.0,240.0,119334.0,67001.0,7904.0,240.0,119382.0,69049.0,True,True,2.0,1.0,256.0,256.0,16.00092924465684,16.002517162471396,4.000099558623436,4.00017160507951
2466898-B2,True,True,coords,coords,True,True,True,"[276, 2]","[4081, 2]",int64,int64,276,4081,0,0,False,False,False,False,False,False,63216.0,0.0,175296.0,75001.0,63216.0,0.0,178368.0,78073.0,True,True,2.0,1.0,256.0,256.0,16.000089501476776,16.00223297357648,4.000022375369194,4.0
2466899-B2,True,True,coords,coords,True,True,True,"[218, 2]","[2867, 2]",int64,int64,218,2867,0,0,False,False,False,False,False,False,7760.0,6528.0,125924.0,75082.0,7760.0,6528.0,126948.0,79178.0,True,True,2.0,1.0,256.0,256.0,16.000624219725342,16.00239520958084,4.000031210012172,4.0
2466923-B2,True,True,coords,coords,True,True,True,"[115, 2]","[1560, 2]",int64,int64,115,1560,0,0,False,False,False,False,False,False,7696.0,6673.0,95408.0,61905.0,7696.0,6673.0,97456.0,64977.0,True,True,2.0,1.0,256.0,256.0,16.0,16.00299721687005,4.0,4.00010702627495
2468105-B2,True,True,coords,coords,True,True,True,"[299, 2]","[4143, 2]",int64,int64,299,4143,0,0,False,False,False,False,False,False,8000.0,0.0,139200.0,73216.0,8000.0,0.0,143296.0,75264.0,True,True,2.0,1.0,256.0,256.0,16.0,16.0,4.0,4.0
2468321-B2,True,True,coords,coords,True,True,True,"[141, 2]","[1885, 2]",int64,int64,141,1885,0,0,False,False,False,False,False,False,7808.0,6577.0,117457.0,56533.0,7808.0,6577.0,119505.0,59605.0,True,True,2.0,1.0,256.0,256.0,16.000251256281405,16.003482702577198,4.000062814070351,4.000174104811096
2468325-B,True,True,coords,coords,True,True,True,"[167, 2]","[2302, 2]",int64,int64,167,2302,0,0,False,False,False,False,False,False,7744.0,8352.0,112979.0,65936.0,7744.0,8352.0,115027.0,69008.0,True,True,2.0,1.0,256.0,256.0,16.000784724038713,16.00122199592668,4.0000653915317965,4.000101827809175
2468417-B2,True,True,coords,coords,True,True,True,"[184, 2]","[2528, 2]",int64,int64,184,2528,0,0,False,False,False,False,False,False,7952.0,6720.0,109319.0,57285.0,7952.0,6720.0,114439.0,59333.0,True,True,2.0,1.0,256.0,256.0,16.001761040368464,16.001673840267813,4.000033862720531,4.000179329308387
2468419-B2,True,True,coords,coords,True,True,True,"[316, 2]","[4617, 2]",int64,int64,316,4617,0,0,False,False,False,False,False,False,7696.0,4336.0,132677.0,80472.0,7696.0,4336.0,133941.0,83544.0,True,True,2.0,1.0,256.0,256.0,16.000714370758423,16.002004738472753,4.000059529124624,4.000136674259681
2468419-B3,True,True,coords,coords,True,True,True,"[249, 2]","[3633, 2]",int64,int64,249,3633,0,0,False,False,False,False,False,False,11872.0,5168.0,125974.0,73556.0,11872.0,1072.0,125974.0,76757.0,True,True,2.0,1.0,256.0,256.0,16.000871188550093,16.001162565394303,4.000093338726238,4.000096875756842
2468442-B2,True,True,coords,coords,True,True,True,"[396, 2]","[5816, 2]",int64,int64,396,5816,0,0,False,False,False,False,False,False,9520.0,6960.0,175338.0,75736.0,9520.0,7136.0,178410.0,79137.0,True,True,2.0,1.0,256.0,256.0,16.000981266726136,16.002004738472753,4.000066901565496,4.000136674259681
2468450-B2,True,True,coords,coords,True,True,True,"[183, 2]","[2583, 2]",int64,int64,183,2583,0,0,False,False,False,False,False,False,7712.0,112.0,124616.0,71104.0,7712.0,112.0,128712.0,75200.0,True,True,2.0,1.0,256.0,256.0,16.001642421398405,16.000948047023133,4.000058652746415,4.00004740010428
2468673-B2,True,True,coords,coords,True,True,True,"[158, 2]","[2236, 2]",int64,int64,158,2236,0,0,False,False,False,False,False,False,7888.0,8145.0,122706.0,66690.0,7888.0,4832.0,123474.0,76938.0,True,True,2.0,1.0,256.0,256.0,16.000387897595036,16.002407853306167,4.000096974398759,4.0000462984397425
2468698-B2,True,True,coords,coords,True,True,True,"[276, 2]","[3932, 2]",int64,int64,276,3932,0,0,False,False,False,False,False,False,11968.0,4640.0,129921.0,80496.0,11968.0,4640.0,134017.0,84592.0,True,True,2.0,1.0,256.0,256.0,16.000226603217765,16.002004738472753,4.000056650804441,4.000136674259681
2468720-B2,True,True,coords,coords,True,True,True,"[244, 2]","[3495, 2]",int64,int64,244,3495,0,0,False,False,False,False,False,False,7696.0,6672.0,114642.0,64016.0,7696.0,6672.0,118738.0,66064.0,True,True,2.0,1.0,256.0,256.0,16.00039494470774,16.002175805047866,4.000098736176935,4.000108778418362
2468796-B3,True,True,coords,coords,True,True,True,"[295, 2]","[4342, 2]",int64,int64,295,4342,0,0,False,False,False,False,False,False,25392.0,2432.0,147474.0,74289.0,25392.0,2432.0,150546.0,78665.0,True,True,2.0,1.0,256.0,256.0,16.000405885337393,16.002004738472753,4.0,4.000136674259681
2468954-B2,True,True,coords,coords,True,True,True,"[107, 2]","[1402, 2]",int64,int64,107,1402,0,0,False,False,False,False,False,False,8432.0,6305.0,101285.0,56265.0,8432.0,6305.0,105381.0,58313.0,True,True,2.0,1.0,256.0,256.0,16.001133786848072,16.002957906712172,4.0,4.000056873116078
2469004-B2,True,True,coords,coords,True,True,True,"[173, 2]","[2188, 2]",int64,int64,173,2188,0,0,False,False,False,False,False,False,36512.0,15553.0,150864.0,71698.0,36512.0,8561.0,164688.0,74770.0,True,True,2.0,1.0,256.0,256.0,16.000092515496345,16.002004738472753,4.000023128874086,4.000136674259681
2469005-B2,True,True,coords,coords,True,True,True,"[238, 2]","[3361, 2]",int64,int64,238,3361,0,0,False,False,False,False,False,False,7568.0,880.0,134038.0,69394.0,7568.0,880.0,138134.0,73490.0,True,True,2.0,1.0,256.0,256.0,16.00077442194933,16.000617283950618,4.000082971485466,4.000154320987654
2469007-B2,True,True,coords,coords,True,True,True,"[157, 2]","[2149, 2]",int64,int64,157,2149,0,0,False,False,False,False,False,False,7824.0,13280.0,110455.0,72849.0,7824.0,13280.0,114551.0,73873.0,True,True,2.0,1.0,256.0,256.0,16.00144584647739,16.001162565394303,4.000098573963331,4.000096875756842
2469019-B2,True,True,coords,coords,True,True,True,"[257, 2]","[3594, 2]",int64,int64,257,3594,0,0,False,False,False,False,False,False,7792.0,10848.0,126100.0,68192.0,7792.0,10848.0,129172.0,71264.0,True,True,2.0,1.0,256.0,256.0,16.000819960173363,16.00099542106311,4.000087850303084,4.000049768576121
2469023-B2,True,True,coords,coords,True,True,True,"[173, 2]","[2504, 2]",int64,int64,173,2504,0,0,False,False,False,False,False,False,7712.0,6592.0,110947.0,50881.0,7712.0,6592.0,115043.0,53953.0,True,True,2.0,1.0,256.0,256.0,16.000784724038713,16.00202224469161,4.0000653915317965,4.0
2469023-B4,True,True,coords,coords,True,True,True,"[173, 2]","[2349, 2]",int64,int64,173,2349,0,0,False,False,False,False,False,False,8448.0,6160.0,134161.0,74258.0,8448.0,6160.0,137233.0,76306.0,True,True,2.0,1.0,256.0,256.0,16.00022033711579,16.000600240096038,4.000055084278947,4.000150060024009
2469024-B,True,True,coords,coords,True,True,True,"[115, 2]","[1556, 2]",int64,int64,115,1556,0,0,False,False,False,False,False,False,7760.0,25105.0,107571.0,57873.0,7760.0,25105.0,110643.0,59570.0,True,True,2.0,1.0,256.0,256.0,16.00075978219577,16.001170960187352,4.0000633131786385,4.000058544581699
2469029-B2,True,True,coords,coords,True,True,True,"[162, 2]","[2168, 2]",int64,int64,162,2168,0,0,False,False,False,False,False,False,7888.0,6608.0,116437.0,61457.0,7888.0,6608.0,117461.0,64529.0,True,True,2.0,1.0,256.0,256.0,16.00127648710748,16.002380437134818,4.000063820282086,4.000162284972411
2469033-B2,True,True,coords,coords,True,True,True,"[79, 2]","[1058, 2]",int64,int64,79,1058,0,0,False,False,False,False,False,False,7696.0,6625.0,88933.0,47585.0,7696.0,6625.0,93029.0,50833.0,True,True,2.0,1.0,256.0,256.0,16.00095571838165,16.002818886539817,4.000079640027078,4.0
2469047-B2,True,True,coords,coords,True,True,True,"[212, 2]","[3009, 2]",int64,int64,212,3009,0,0,False,False,False,False,False,False,7968.0,6704.0,142377.0,63969.0,7968.0,96.0,147497.0,64993.0,True,True,2.0,1.0,256.0,256.0,16.00105786522797,16.000486973459946,4.0000528904638495,4.0001217433649865
2469072-B2,True,True,coords,coords,True,True,True,"[203, 2]","[2721, 2]",int64,int64,203,2721,0,0,False,False,False,False,False,False,8320.0,8400.0,127888.0,72550.0,8320.0,4304.0,130960.0,76646.0,True,True,2.0,1.0,256.0,256.0,16.0,16.001502629601802,4.0,4.0
2469074-B2,True,True,coords,coords,True,True,True,"[104, 2]","[1517, 2]",int64,int64,104,1517,0,0,False,False,False,False,False,False,9152.0,13347.0,101379.0,50211.0,9152.0,13347.0,102403.0,50835.0,True,True,2.0,1.0,256.0,256.0,16.000725373567388,16.003942181340342,4.000036267363,4.000197070222689
2469110-B3,True,True,coords,coords,True,True,True,"[189, 2]","[2706, 2]",int64,int64,189,2706,0,0,False,False,False,False,False,False,7984.0,7777.0,112697.0,59409.0,7984.0,7777.0,113721.0,61457.0,True,True,2.0,1.0,256.0,256.0,16.001958735962393,16.002957906712172,4.000097927207443,4.000056873116078
2469230-B,True,True,coords,coords,True,True,True,"[319, 2]","[4468, 2]",int64,int64,319,4468,0,0,False,False,False,False,False,False,7744.0,0.0,115430.0,81920.0,7744.0,0.0,116454.0,81920.0,True,True,2.0,1.0,256.0,256.0,16.001424685921513,16.002004738472753,4.000097131386388,4.000136674259681
2469256-B2,True,True,coords,coords,True,True,True,"[195, 2]","[2709, 2]",int64,int64,195,2709,0,0,False,False,False,False,False,False,13537.0,6417.0,122885.0,72081.0,8784.0,6417.0,124933.0,73105.0,True,True,2.0,1.0,256.0,256.0,16.00119961612284,16.002525252525253,4.000059977208661,4.0000485554746295
2469260-B3,True,True,coords,coords,True,True,True,"[201, 2]","[3062, 2]",int64,int64,201,3062,0,0,False,False,False,False,False,False,7920.0,6784.0,113892.0,64128.0,7920.0,6784.0,116964.0,66176.0,True,True,2.0,1.0,256.0,256.0,16.00089928057554,16.000631978091427,4.000096348395799,4.000157994522857
2469496-B,True,True,coords,coords,True,True,True,"[264, 2]","[3630, 2]",int64,int64,264,3630,0,0,False,False,False,False,False,False,9808.0,1968.0,152118.0,72376.0,9808.0,1968.0,153526.0,77672.0,True,True,2.0,1.0,256.0,256.0,16.000725088046405,16.002004738472753,4.000077685993215,4.000136674259681
2469505-B2,True,True,coords,coords,True,True,True,"[252, 2]","[3503, 2]",int64,int64,252,3503,0,0,False,False,False,False,False,False,8320.0,3520.0,143632.0,75642.0,8320.0,3520.0,145792.0,77690.0,True,True,2.0,1.0,256.0,256.0,16.0,16.002280935183425,4.0,4.0
2469515-B2,True,True,coords,coords,True,True,True,"[83, 2]","[1046, 2]",int64,int64,83,1046,0,0,False,False,False,False,False,False,13297.0,8656.0,103078.0,50065.0,11393.0,8656.0,104102.0,52113.0,True,True,2.0,1.0,256.0,256.0,16.0015479876161,16.001780717374714,4.000105537184268,4.000190779014308
2469569-B2,True,True,coords,coords,True,True,True,"[67, 2]","[877, 2]",int64,int64,67,877,0,0,False,False,False,False,False,False,7808.0,6864.0,64368.0,49573.0,7808.0,6864.0,67440.0,51621.0,True,True,2.0,1.0,256.0,256.0,16.0,16.002095337873232,4.0,4.0
2469661-B,True,True,coords,coords,True,True,True,"[94, 2]","[1184, 2]",int64,int64,94,1184,0,0,False,False,False,False,False,False,15793.0,7520.0,101064.0,67409.0,15793.0,7520.0,104136.0,71505.0,True,True,2.0,1.0,256.0,256.0,16.001852379595327,16.000382848392036,4.000035618878005,4.000095712098009
2469693-B,True,True,coords,coords,True,True,True,"[340, 2]","[4975, 2]",int64,int64,340,4975,0,0,False,False,False,False,False,False,8048.0,0.0,143812.0,80361.0,8048.0,0.0,146884.0,82409.0,True,True,2.0,1.0,256.0,256.0,16.00053316272126,16.002004738472753,4.000026657425426,4.000136674259681
2469849-B2,True,True,coords,coords,True,True,True,"[178, 2]","[2512, 2]",int64,int64,178,2512,0,0,False,False,False,False,False,False,7952.0,7681.0,127782.0,62209.0,7952.0,7681.0,136763.0,65281.0,True,True,2.0,1.0,256.0,256.0,16.001393404551788,16.002175805047866,4.0,4.000108778418362
2469916-B2,True,True,coords,coords,True,True,True,"[225, 2]","[2967, 2]",int64,int64,225,2967,0,0,False,False,False,False,False,False,26433.0,9441.0,133701.0,84081.0,26433.0,9441.0,136773.0,87153.0,True,True,2.0,1.0,256.0,256.0,16.00077442194933,16.002004738472753,4.000082971485466,4.000136674259681
2469927-B2,True,True,coords,coords,True,True,True,"[196, 2]","[2593, 2]",int64,int64,196,2593,0,0,False,False,False,False,False,False,7888.0,6928.0,135712.0,79073.0,7888.0,10000.0,137760.0,81689.0,True,True,2.0,1.0,256.0,256.0,16.000115101289133,16.002004738472753,4.000028775322283,4.000136674259681
2469963-B2,True,True,coords,coords,True,True,True,"[275, 2]","[4073, 2]",int64,int64,275,4073,0,0,False,False,False,False,False,False,8736.0,3488.0,147493.0,69617.0,8736.0,3216.0,158489.0,78232.0,True,True,2.0,1.0,256.0,256.0,16.00096908615176,16.002004738472753,4.000048451959882,4.000136674259681
2469965-B2,True,True,coords,coords,True,True,True,"[302, 2]","[4290, 2]",int64,int64,302,4290,0,0,False,False,False,False,False,False,9936.0,3072.0,132565.0,73536.0,9936.0,3072.0,133589.0,77632.0,True,True,2.0,1.0,256.0,256.0,16.00113147770989,16.00110864745011,4.000056570685071,4.000092383020001
2469969-B2,True,True,coords,coords,True,True,True,"[176, 2]","[2451, 2]",int64,int64,176,2451,0,0,False,False,False,False,False,False,9280.0,3344.0,116310.0,61665.0,9280.0,3344.0,117334.0,69226.0,True,True,2.0,1.0,256.0,256.0,16.00127648710748,16.002525252525253,4.000063820282086,4.0000485554746295
2470260-B,True,True,coords,coords,True,True,True,"[287, 2]","[4280, 2]",int64,int64,287,4280,0,0,False,False,False,False,False,False,11104.0,6464.0,135318.0,74930.0,11104.0,6464.0,139414.0,79026.0,True,True,2.0,1.0,256.0,256.0,16.00079654073737,16.000559492726595,4.000085341222655,4.000139873181649
2470270-B2,True,True,coords,coords,True,True,True,"[176, 2]","[2510, 2]",int64,int64,176,2510,0,0,False,False,False,False,False,False,7968.0,6608.0,104230.0,59856.0,7968.0,6608.0,108326.0,61904.0,True,True,2.0,1.0,256.0,256.0,16.00138523341183,16.00021815008726,4.000069256873744,4.000054537521815
2470405-B2,True,True,coords,coords,True,True,True,"[253, 2]","[3708, 2]",int64,int64,253,3708,0,0,False,False,False,False,False,False,9249.0,1680.0,130600.0,70217.0,7952.0,1680.0,130600.0,74313.0,True,True,2.0,1.0,256.0,256.0,16.001783378908573,16.002342377513177,4.000089160995037,4.0
2470647-B2,True,True,coords,coords,True,True,True,"[318, 2]","[4267, 2]",int64,int64,318,4267,0,0,False,False,False,False,False,False,40979.0,6016.0,173097.0,80866.0,40979.0,1920.0,176169.0,81890.0,True,True,2.0,1.0,256.0,256.0,16.001243339253996,16.002899671370578,4.000044402015852,4.0001449625513406
2470657-B3,True,True,coords,coords,True,True,True,"[472, 2]","[7128, 2]",int64,int64,472,7128,0,0,False,False,False,False,False,False,7696.0,5840.0,146960.0,83664.0,7696.0,5840.0,151056.0,84688.0,True,True,2.0,1.0,256.0,256.0,16.000316923727024,16.002004738472753,4.000079230931756,4.000136674259681
2471072-B2,True,True,coords,coords,True,True,True,"[263, 2]","[3844, 2]",int64,int64,263,3844,0,0,False,False,False,False,False,False,11824.0,1616.0,136065.0,75344.0,11824.0,1616.0,138113.0,76961.0,True,True,2.0,1.0,256.0,256.0,16.000329597890573,16.001869508319313,4.000082399472643,4.000093466679129
2471237-B2,True,True,coords,coords,True,True,True,"[463, 2]","[6815, 2]",int64,int64,463,6815,0,0,False,False,False,False,False,False,7904.0,3136.0,153741.0,80592.0,7904.0,3136.0,157101.0,83664.0,True,True,2.0,1.0,256.0,256.0,16.00149551345962,16.002004738472753,4.000074770081998,4.000136674259681
2471442-B3,True,True,coords,coords,True,True,True,"[261, 2]","[3765, 2]",int64,int64,261,3765,0,0,False,False,False,False,False,False,10064.0,6416.0,135251.0,79809.0,10064.0,6416.0,139347.0,81857.0,True,True,2.0,1.0,256.0,256.0,16.00068469702157,16.002004738472753,4.000057056457365,4.000136674259681
2471452-B2,True,True,coords,coords,True,True,True,"[132, 2]","[1772, 2]",int64,int64,132,1772,0,0,False,False,False,False,False,False,7824.0,6577.0,118624.0,59643.0,7824.0,6577.0,121696.0,63739.0,True,True,2.0,1.0,256.0,256.0,16.0,16.002957906712172,4.0,4.000056873116078
2471595-B3,True,True,coords,coords,True,True,True,"[321, 2]","[4641, 2]",int64,int64,321,4641,0,0,False,False,False,False,False,False,7840.0,5232.0,138744.0,74864.0,7840.0,5232.0,141816.0,77834.0,True,True,2.0,1.0,256.0,256.0,16.001575157515752,16.002407853306167,4.00005625087892,4.0000462984397425
