slide_id,fold,raw_attention_shape,a_low_proto_patch_shape,attention_dim_judgement,warning,proto_attention_row_sum_min,proto_attention_row_sum_max,proto_attention_cosine_mean,proto_attention_cosine_median,proto_attention_cosine_max,proto_top1_unique_ratio,proto_top3_overlap_mean,proto_top5_overlap_mean,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median
25012253B3,0,"(1, 1, 16, 101)","(16, 101)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9886792053328063,0.9953313271306887,0.9998945757994943,0.0625,1.0,0.9516666666666668,0.0,0.0
25012785B2,0,"(1, 1, 16, 349)","(16, 349)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9497881510125097,0.9804225428491364,0.9999645841312118,0.0625,1.0,1.0,0.0,0.0
25013871B6,0,"(1, 1, 16, 359)","(16, 359)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9617740126446237,0.9863780604672194,0.9999497105871894,0.0625,1.0,0.9200000000000002,0.0,0.0
25014124B2,0,"(1, 1, 16, 352)","(16, 352)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.000000238418579,0.9714788890653819,0.9892793305639969,0.9999400578346493,0.0625,1.0,1.0,0.0,0.0
25014217B3,0,"(1, 1, 16, 125)","(16, 125)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.000000238418579,0.9579270942404589,0.9853507212960411,0.9999598766263216,0.0625,1.0,1.0,0.0,0.0
25014268B,0,"(1, 1, 16, 172)","(16, 172)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.974228914073669,0.9902951471479121,0.9999301154877309,0.0625,1.0,1.0,0.0,0.0
25014311B2,0,"(1, 1, 16, 132)","(16, 132)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9811942495467004,0.9930096031366684,0.9999227785073079,0.0625,0.9222222222222222,1.0,0.0,0.0
25014318B,0,"(1, 1, 16, 125)","(16, 125)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9806586731671819,0.9921658255903658,0.9998863156941379,0.125,1.0,0.9750000000000001,1351.611042012046,0.0
25014684B,0,"(1, 1, 16, 400)","(16, 400)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998211860657,1.0000001192092896,0.9599134024836974,0.9853268269577168,0.9999651461652087,0.0625,1.0,1.0,0.0,0.0
25015070B2,0,"(1, 1, 16, 218)","(16, 218)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9818919156256193,0.9928896014081915,0.9999364642289871,0.0625,0.9222222222222222,0.9750000000000001,0.0,0.0
25015087B2,0,"(1, 1, 16, 225)","(16, 225)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.972354114512989,0.9901998344254705,0.9999690631519406,0.0625,1.0,1.0,0.0,0.0
25015204B2,0,"(1, 1, 16, 272)","(16, 272)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9746153509786522,0.9892725304259251,0.9999154056887062,0.0625,1.0,1.0,0.0,0.0
25015422B,0,"(1, 1, 16, 168)","(16, 168)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9748468155723405,0.990629628045949,0.999958867333896,0.0625,1.0,1.0,0.0,0.0
25015607B2,0,"(1, 1, 16, 185)","(16, 185)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9661212507120573,0.9875403106487015,0.9999870059876713,0.0625,1.0,1.0,0.0,0.0
25015622B2,0,"(1, 1, 16, 289)","(16, 289)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9728872951591979,0.9892957410950218,0.9999158461022876,0.0625,0.8916666666666664,1.0,0.0,0.0
25015811B3,0,"(1, 1, 16, 114)","(16, 114)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9749106262311076,0.9915138412122912,0.9999339319258164,0.0625,1.0,1.0,0.0,0.0
25015820B,0,"(1, 1, 16, 300)","(16, 300)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9721802202954647,0.9890184046417279,0.9999385096019566,0.0625,1.0,1.0,0.0,0.0
25015870B3,0,"(1, 1, 16, 180)","(16, 180)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9741614210136892,0.9878426546616178,0.9998896955775213,0.0625,1.0,1.0,0.0,0.0
25017211B2,0,"(1, 1, 16, 264)","(16, 264)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9715548489667261,0.989357062997381,0.9999319896003681,0.0625,1.0,1.0,0.0,0.0
25017355B1,0,"(1, 1, 16, 321)","(16, 321)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9718488493564632,0.988756672113315,0.999873935180638,0.0625,1.0,0.8700000000000002,0.0,0.0
25017711B,0,"(1, 1, 16, 384)","(16, 384)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9679960968537333,0.9870522913750088,0.9998984579977853,0.0625,1.0,1.0,0.0,0.0
25017948B3,0,"(1, 1, 16, 288)","(16, 288)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9703222345315848,0.988582126221947,0.9998935432258224,0.0625,1.0,1.0,0.0,0.0
25019384B2,0,"(1, 1, 16, 226)","(16, 226)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9686371453879061,0.9890963259643246,0.9999265219405563,0.0625,1.0,0.9,0.0,0.0
25021171B2,0,"(1, 1, 16, 136)","(16, 136)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9796699098669449,0.9919202805397004,0.9999356615520011,0.0625,1.0,0.9116666666666667,0.0,0.0
25021260B2,0,"(1, 1, 16, 260)","(16, 260)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9735441688661282,0.9905904702595596,0.9999563525961739,0.0625,0.9222222222222222,1.0,0.0,0.0
25021622B4,0,"(1, 1, 16, 139)","(16, 139)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9704335127163228,0.9889164125153658,0.9999147493520856,0.0625,0.9583333333333334,1.0,0.0,0.0
25021640B3,0,"(1, 1, 16, 392)","(16, 392)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9718752743526344,0.9887489102630784,0.9999223384192164,0.0625,1.0,1.0,0.0,0.0
25022278B2,0,"(1, 1, 16, 201)","(16, 201)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9721236045010659,0.9884155460482036,0.9999013573548579,0.0625,1.0,0.9750000000000001,0.0,0.0
25023687B2,0,"(1, 1, 16, 234)","(16, 234)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9562201395857353,0.981929325324541,0.9999799153857528,0.0625,1.0,1.0,0.0,0.0
25023690B3,0,"(1, 1, 16, 170)","(16, 170)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9785614270337617,0.9918841602865853,0.9999397973136933,0.0625,1.0,1.0,0.0,0.0
25023930B2,0,"(1, 1, 16, 138)","(16, 138)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9792685451056713,0.9925313537675267,0.9999582416938144,0.0625,1.0,0.975,0.0,0.0
25023936B2,0,"(1, 1, 16, 235)","(16, 235)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9737042635390798,0.9896483724561391,0.999936204607383,0.0625,1.0,1.0,0.0,0.0
25023977B2,0,"(1, 1, 16, 200)","(16, 200)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9802174591468985,0.9921335747701634,0.999952382773379,0.0625,0.9583333333333334,1.0,0.0,0.0
25024310B3,0,"(1, 1, 16, 405)","(16, 405)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.974623659187319,0.9896418378120323,0.9999358443771379,0.0625,1.0,0.9533333333333334,0.0,0.0
25024688B2,0,"(1, 1, 16, 171)","(16, 171)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9692739652034212,0.9883107165352785,0.999907793764229,0.0625,1.0,1.0,0.0,0.0
25024983B2,0,"(1, 1, 16, 291)","(16, 291)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9759528625300241,0.9907926853622151,0.9998676564182815,0.0625,1.0,0.9533333333333334,0.0,0.0
25025506B,0,"(1, 1, 16, 218)","(16, 218)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.968360632428481,0.9867033220286592,0.9999496443015117,0.0625,1.0,1.0,0.0,0.0
25025510B3,0,"(1, 1, 16, 325)","(16, 325)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9547345238131183,0.9832398741756161,0.9999619543432804,0.0625,1.0,1.0,0.0,0.0
25027135B3,0,"(1, 1, 16, 196)","(16, 196)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0,0.9763243843289546,0.9913263976147157,0.9998901263894977,0.0625,0.9583333333333334,1.0,0.0,0.0
25027290B2,0,"(1, 1, 16, 420)","(16, 420)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9713375679016871,0.9895872094855962,0.9999222188322536,0.125,1.0,1.0,14150.850105912366,0.0
2490860B2,0,"(1, 1, 16, 291)","(16, 291)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9761051533673163,0.9913112772318324,0.9999363467678911,0.0625,1.0,1.0,0.0,0.0
2490964B2,0,"(1, 1, 16, 113)","(16, 113)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9711067273132189,0.9890712102549801,0.9999529486876735,0.0625,1.0,1.0,0.0,0.0
2490978B2,0,"(1, 1, 16, 138)","(16, 138)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9725511638362196,0.9901630418062531,0.9998804943127251,0.0625,0.7916666666666666,1.0,0.0,0.0
25001929B3,0,"(1, 1, 16, 179)","(16, 179)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9794085605187937,0.9912730795808897,0.9999245869048626,0.0625,0.8249999999999998,0.975,0.0,0.0
25009756B2,0,"(1, 1, 16, 236)","(16, 236)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.000000238418579,0.9702302252014762,0.9902909103055161,0.9999303268864339,0.0625,1.0,1.0,0.0,0.0
25015064B,0,"(1, 1, 16, 74)","(16, 74)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999999403953552,1.0000001192092896,0.9859986399580107,0.9951538513750104,0.9999439518034516,0.0625,1.0,1.0,0.0,0.0
2482883-B2,0,"(1, 1, 16, 390)","(16, 390)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,1.0,1.0000001192092896,0.9703239016416811,0.9885798723932235,0.9999072820520298,0.0625,0.825,1.0,0.0,0.0
2483850-B2,0,"(1, 1, 16, 163)","(16, 163)","raw_attn interpreted as [batch, heads, prototype_query, low_patch_source]",average_attn_weights=False not supported by current attention module; using module-specific return format.,0.9999998807907104,1.0000001192092896,0.9761290628391774,0.9908988701624206,0.9999450176946374,0.0625,1.0,0.8116666666666668,0.0,0.0
