slide_id,fold,label,pred,correct,n_low,n_high,low_avg_attention_entropy,proto_attention_entropy_mean,proto_attention_entropy_std,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median,proto_top1_unique_ratio,low_top3_score_sum,low_top5_score_sum,low_top10_score_sum
2487941-B2,3,0,0,1,126,1654,3.999645405056351,3.75886421195609,0.7219632722156467,24823.836050256214,24823.836050256214,0.125,0.29979845881462097,0.3768504559993744,0.5110229253768921
2488044-B2,3,0,0,1,298,4181,4.663526656378619,4.361392041936421,0.8806756912496564,19971.525032907106,0.0,0.1875,0.2119959145784378,0.28978726267814636,0.38931527733802795
2488477-B2,3,0,0,1,159,2259,4.348537340101941,4.126275535829297,0.628941241337229,0.0,0.0,0.0625,0.21708977222442627,0.28042057156562805,0.4062344431877136
2488806-B2,3,0,0,1,311,4653,5.04716228248089,4.834267743683906,0.6032730447015103,0.0,0.0,0.0625,0.1527276188135147,0.19772708415985107,0.28325799107551575
2488916-B2,3,0,0,1,463,6989,5.2412461602109275,4.994294434770609,0.7643377465991811,33928.04996079735,0.0,0.125,0.16086895763874054,0.2129991054534912,0.29644864797592163
25012148B4,3,0,0,1,280,4023,4.616462355549763,4.325743008897351,0.8588083111859357,3976.804871504456,0.0,0.1875,0.1842728555202484,0.28022661805152893,0.42726412415504456
25012170B4,3,0,0,1,202,2651,4.438953525653118,4.193726816143031,0.7428221948077104,1144.8668044798926,0.0,0.125,0.23657724261283875,0.3223133385181427,0.4262656271457672
25012170B5,3,0,0,1,271,3902,4.752567407979464,4.498893541954357,0.7336795334149132,512.0,0.0,0.125,0.17352882027626038,0.25040581822395325,0.36330029368400574
25012919B8,3,0,0,1,210,3023,4.889699023617554,4.730049283740432,0.4096841565892913,1638.4,0.0,0.125,0.10808803141117096,0.1545778214931488,0.2515619397163391
25014160B2,3,0,0,1,168,2297,4.189342816225484,3.917235641779461,0.8029354421327709,21981.63610860463,0.0,0.125,0.28278571367263794,0.36112427711486816,0.46373483538627625
25015811B4,3,0,0,1,278,3983,4.312258536075099,3.9861911280886604,1.0961461560918009,0.0,0.0,0.0625,0.32550039887428284,0.3991650938987732,0.5018784999847412
25016077B2,3,0,1,0,127,1776,4.041312783402,3.7906689977495573,0.6940398895487356,0.0,0.0,0.0625,0.266201913356781,0.34765464067459106,0.46363845467567444
25016088B2,3,0,0,1,228,3359,4.343756081832733,4.067839821688502,0.9113212317752983,0.0,0.0,0.0625,0.28616538643836975,0.38488754630088806,0.48615753650665283
25016785B2,3,0,0,1,420,6163,5.463178590129649,5.271084176960052,0.5123098254257479,36868.07067478113,52454.393753049895,0.25,0.07315373420715332,0.1147732362151146,0.19117681682109833
25016903B4,3,0,0,1,274,3930,4.415343503769503,4.088109946776317,1.0045833044191792,0.0,0.0,0.0625,0.272690087556839,0.34055277705192566,0.44615358114242554
25016905B4,3,0,0,1,165,2378,4.394788726088279,4.166505739757491,0.6257162982101142,0.0,0.0,0.0625,0.18954232335090637,0.27205872535705566,0.41083455085754395
25016926B2,3,0,0,1,292,4024,4.857335384168916,4.599135264190242,0.7188761564936771,0.0,0.0,0.0625,0.14343050122261047,0.20563405752182007,0.331392765045166
25017218B3,3,0,1,0,157,1970,3.987921289517187,3.7120575505299964,0.9012401394682285,0.0,0.0,0.0625,0.3457467555999756,0.41108986735343933,0.5150735378265381
25017220B2,3,0,0,1,259,3397,4.57357465523581,4.346186851381104,0.8159591546914939,0.0,0.0,0.0625,0.2983762323856354,0.3471730351448059,0.4140782654285431
25017515B2,3,0,0,1,412,6028,4.569687807737459,4.195303582493639,1.2144520230276807,0.0,0.0,0.0625,0.28393712639808655,0.3578683137893677,0.4652830958366394
25017539B3,3,0,0,1,333,4823,4.680858413711791,4.39144887371725,0.9474217667726498,16632.646867097115,0.0,0.125,0.2676607668399811,0.3381091356277466,0.41981422901153564
25017716B2,3,0,1,0,218,3169,4.6130751955809695,4.366852797299256,0.6726554911940347,2896.309375740099,0.0,0.125,0.17615646123886108,0.2509874105453491,0.370250940322876
25017718B2,3,0,0,1,214,3188,3.3035810038464666,2.933535497452085,1.635483737236163,0.0,0.0,0.0625,0.518434464931488,0.5405722856521606,0.5848284959793091
25019102B4,3,0,0,1,312,4517,4.815507349269419,4.560255869718143,0.7902748854488194,0.0,0.0,0.0625,0.20270702242851257,0.2637188732624054,0.3712226450443268
25019376B2,3,0,0,1,412,6083,5.112779455517777,4.859510830254939,0.7714558082342038,0.0,0.0,0.0625,0.18284261226654053,0.2315419614315033,0.30361926555633545
25019468B2,3,0,0,1,185,2556,4.570294434317938,4.3619798163754115,0.5721712819465674,0.0,0.0,0.0625,0.16938847303390503,0.23666048049926758,0.35445573925971985
25019773B3,3,0,0,1,139,1993,3.6526848701117602,3.29576062550242,1.089769994386482,0.0,0.0,0.0625,0.3980793356895447,0.4742065966129303,0.6015542149543762
25019806B2,3,0,0,1,220,3141,4.214865505918431,3.8974347389654653,0.9974977052714504,0.0,0.0,0.0625,0.28965890407562256,0.38890549540519714,0.5225310325622559
25020291B2,3,0,0,1,159,2136,4.195461617285318,3.922513441427541,0.7636181732110532,3434.600413439677,0.0,0.125,0.2345990091562271,0.30806246399879456,0.4539856016635895
25020717B2,3,0,0,1,219,3029,4.386777449827955,4.077842266580705,0.8708521859799242,0.0,0.0,0.0625,0.2487373799085617,0.31384116411209106,0.4239104986190796
25020760B3,3,0,0,1,319,4559,4.608034466470132,4.300914689038661,0.9758920683294967,0.0,0.0,0.0625,0.2688860595226288,0.3287798762321472,0.4127948582172394
25021893B2,3,0,0,1,317,4645,4.745495547461997,4.442186380999241,0.8769694995177265,0.0,0.0,0.0625,0.18496322631835938,0.24809947609901428,0.373914510011673
25021894B2,3,0,0,1,250,3640,4.995320608748787,4.8293449437503035,0.4619222744658416,0.0,0.0,0.0625,0.11424340307712555,0.16808614134788513,0.26665979623794556
25022343B3,3,0,0,1,268,3850,4.54698227093943,4.2697325923968075,0.8814653740903173,0.0,0.0,0.0625,0.25834110379219055,0.34352001547813416,0.42790549993515015
25023869B3,3,0,0,1,136,1964,4.0995858521532185,3.851744845133604,0.7079561236108542,20258.10380826299,0.0,0.1875,0.2492031455039978,0.3480653166770935,0.4958101809024811
25024142B2,3,0,0,1,131,1713,3.9994877296865496,3.726885275322325,0.7618132495257822,8838.040725826932,0.0,0.1875,0.29086631536483765,0.3740795850753784,0.5079355239868164
25024698B4,3,0,0,1,311,4574,4.820325001418793,4.546044838760041,0.7927066614463398,6516.704710300292,0.0,0.125,0.15234845876693726,0.22351567447185516,0.36058008670806885
25024878B3,3,0,0,1,324,4685,4.7453706630715935,4.452908933952797,0.8840943038936153,14903.359575445891,0.0,0.1875,0.20318272709846497,0.30031079053878784,0.3950316905975342
25024982B2,3,0,0,1,261,3821,4.465264339084854,4.159642822444941,0.9374547232818133,4873.302916457744,0.0,0.125,0.26768144965171814,0.3422207832336426,0.45573943853378296
25025096B2,3,0,0,1,330,4868,4.815480638093277,4.536066762192948,0.8433332047654796,0.0,0.0,0.0625,0.2160031497478485,0.25961625576019287,0.3553359806537628
25025102B2,3,0,0,1,401,5777,4.574451131788303,4.230144697312547,1.1815826325722052,1619.0861620062103,0.0,0.125,0.30930331349372864,0.3735891878604889,0.4693835377693176
25025509B2,3,0,0,1,229,3442,4.478685143326837,4.205307441864274,0.8178333236893855,0.0,0.0,0.0625,0.22023895382881165,0.31903713941574097,0.44378653168678284
25025567B3,3,0,0,1,287,4188,4.564254698351068,4.29463202462642,0.9054541684858033,0.0,0.0,0.0625,0.28444841504096985,0.33187586069107056,0.4028618037700653
25025570B2,3,0,0,1,422,6303,5.129957738147674,4.886240243398667,0.7751192067146766,512.0,0.0,0.125,0.19257071614265442,0.2493368238210678,0.33464881777763367
25025788B2,3,0,0,1,445,6674,5.251868420508302,4.984268975038062,0.7316838313022794,0.0,0.0,0.0625,0.11166870594024658,0.1578131914138794,0.2428392618894577
25025953B2,3,0,0,1,410,5950,4.423412072287032,4.067816257371768,1.3050430064535279,0.0,0.0,0.0625,0.3754177689552307,0.4413134753704071,0.5175737142562866
25026075B2,3,0,0,1,196,2883,4.381442773764096,4.130035748584781,0.7672107658891315,1619.0861620062103,0.0,0.125,0.24489286541938782,0.32926952838897705,0.45491543412208557
25026291B2,3,0,0,1,450,6838,5.256952823544263,5.000864147346012,0.7356654115309763,7162.05739068905,0.0,0.1875,0.11936111748218536,0.16911880671977997,0.2805992066860199
25026669B2,3,0,0,1,233,3176,4.351690941771023,4.068368494898183,0.9263659265180253,512.0,0.0,0.125,0.3023117184638977,0.3739135265350342,0.4735911786556244
25018584B,3,0,0,1,246,3393,4.448819102312861,4.138593123656533,0.9091097866083266,17359.813521245196,0.0,0.1875,0.23989881575107574,0.33053621649742126,0.44405990839004517
25018592B,3,0,0,1,98,1359,3.4083018001997156,3.07353086739821,0.9994277001986255,0.0,0.0,0.0625,0.4103955328464508,0.5366538166999817,0.6532220840454102
2490844B1,3,0,0,1,265,3668,4.542604618475178,4.224810773964148,0.8989953321246154,18176.757048494652,0.0,0.125,0.1951669454574585,0.275143563747406,0.41039738059043884
2491191B2,3,0,0,1,223,3305,4.816981095078047,4.617761655913567,0.5215339825570514,0.0,0.0,0.0625,0.13168631494045258,0.1888737976551056,0.2754872143268585
25001966B2,3,0,0,1,259,3708,4.714139684328654,4.4522057968335265,0.7292130421486601,0.0,0.0,0.0625,0.15253019332885742,0.2251070737838745,0.35332149267196655
25002366B6,3,0,0,1,246,3546,4.682348855459044,4.434060246651313,0.7135343686528873,0.0,0.0,0.0625,0.17856146395206451,0.24472615122795105,0.36283963918685913
25002388B2,3,0,0,1,109,1373,3.9423821126108067,3.688797040786978,0.6642447915895733,12294.470855917525,0.0,0.1875,0.223557710647583,0.32669007778167725,0.5261645913124084
25002496B2,3,0,0,1,109,1437,4.0163822235468,3.782020444997073,0.6010583257069362,1638.4,0.0,0.125,0.20271390676498413,0.30943092703819275,0.4673458933830261
25002744B2,3,0,0,1,195,2776,4.339300493512803,4.066814256782608,0.8005437479522433,0.0,0.0,0.0625,0.2529553771018982,0.34308522939682007,0.44239094853401184
25002801B1,3,0,0,1,168,2401,4.376043400608188,4.137916368613375,0.657495039196162,3276.8,0.0,0.125,0.1839737445116043,0.26670539379119873,0.4207533299922943
25009294B2,3,0,0,1,210,3106,4.816083102653845,4.645269735883273,0.46693512550318267,0.0,0.0,0.0625,0.12784048914909363,0.18323394656181335,0.29785147309303284
25009367B2,3,0,0,1,252,3738,4.710680388444626,4.469739418209917,0.7022668971095414,0.0,0.0,0.0625,0.18334640562534332,0.25816604495048523,0.36504581570625305
25009529B2,3,0,0,1,170,2464,4.223706895618424,3.973223413456315,0.7771108911658062,0.0,0.0,0.0625,0.2808496952056885,0.3344424068927765,0.4366493225097656
2460615-B4,3,1,1,1,157,2071,4.549490748413376,4.38333123720259,0.4486625968194255,25620.97787495187,0.0,0.1875,0.14214736223220825,0.2059101164340973,0.3345610201358795
2460943-B3,3,1,0,0,98,1349,3.399876924508584,3.0813908535328145,1.00353913980067,0.0,0.0,0.0625,0.45839405059814453,0.5168102383613586,0.6246033310890198
2462468-B2,3,1,1,1,197,2686,4.196928001028227,3.875796578530081,0.927739466968312,0.0,0.0,0.0625,0.2581169605255127,0.3500978648662567,0.504716694355011
2462939-B,3,1,1,1,99,1451,4.045334544543228,3.8525112496275575,0.48769656948445345,17372.97345870907,17377.85625444059,0.1875,0.20699892938137054,0.2831568121910095,0.43292295932769775
2484791-B2,3,1,1,1,206,2771,4.436628255909988,4.2275126753695345,0.7403034883096395,0.0,0.0,0.0625,0.26027441024780273,0.3090462386608124,0.39086273312568665
2486102-B2,3,1,1,1,77,984,3.7227538119310197,3.5190174025994225,0.5471155655992046,19996.478682413774,0.0,0.1875,0.2551635503768921,0.39840978384017944,0.5434396266937256
2487043-B,3,1,1,1,106,1513,4.141906380054278,3.962964269358541,0.4641655491355789,19035.846245638917,0.0,0.1875,0.18255645036697388,0.2758748233318329,0.426925927400589
2488960-B2,3,1,1,1,221,3331,4.687071226614526,4.456652082898721,0.6215617161630701,0.0,0.0,0.0625,0.16013586521148682,0.22032415866851807,0.3267599046230316
2488987-B2,3,1,1,1,262,3617,4.058829028417394,3.706193150545805,1.2426488600826873,0.0,0.0,0.0625,0.37530431151390076,0.43630456924438477,0.5254555940628052
25013977B2,3,1,1,1,340,5069,4.782701984458982,4.536172412092732,0.8667114596459198,0.0,0.0,0.0625,0.2441634237766266,0.29147374629974365,0.3770238757133484
25014627B3,3,1,1,1,147,1862,4.1869183164936,3.9521995557495373,0.6914063341142773,2867.2,0.0,0.125,0.2608107924461365,0.3358805179595947,0.4387555420398712
25015421B3,3,1,1,1,302,4479,4.895509180062648,4.650804440226329,0.7036391353316596,20163.624206448825,0.0,0.125,0.16327714920043945,0.22137632966041565,0.32264718413352966
25016827B2,3,1,1,1,277,3978,4.528955574229151,4.248980826113061,0.9223968739005876,0.0,0.0,0.0625,0.2701190412044525,0.3563934862613678,0.4486376941204071
25017341B3,3,1,1,1,119,1641,3.789948458865728,3.520854396579743,0.8418641897333503,0.0,0.0,0.0625,0.3957119882106781,0.44681963324546814,0.5384339690208435
25017342B2,3,1,1,1,133,1906,4.065007552400864,3.8136304401326377,0.7144841524981245,6755.296257011975,0.0,0.125,0.2942494750022888,0.3650587797164917,0.47493284940719604
25017499B,3,1,1,1,42,597,2.949129594150423,2.674321957327331,0.7003924382642488,19740.70496189282,0.0,0.125,0.4458075761795044,0.5672484636306763,0.7431393265724182
25018956B3,3,1,0,0,108,1526,4.207183771648561,4.046561880043361,0.4241701028452916,11259.519427362908,16384.0,0.1875,0.17907258868217468,0.2571219205856323,0.3924008011817932
25019339B2,3,1,1,1,227,3354,4.783265894075825,4.587015417234983,0.5595358618500903,0.0,0.0,0.0625,0.1669383943080902,0.2183617651462555,0.3226056694984436
25019339B3,3,1,1,1,211,3018,4.280758672417274,4.023301881885013,0.8897461827898367,0.0,0.0,0.0625,0.30630308389663696,0.36549240350723267,0.4520215690135956
25020714B4,3,1,1,1,340,4936,4.900098934087658,4.633705531256529,0.7953659647203345,0.0,0.0,0.0625,0.18176816403865814,0.23725660145282745,0.3367640972137451
25021665B2,3,1,1,1,167,1990,3.5150546353840677,3.168672045876404,1.3083850085491713,0.0,0.0,0.0625,0.45355480909347534,0.5084425210952759,0.5984994173049927
25021672B,3,1,1,1,73,987,3.726695555860794,3.566930972622927,0.48478567687476204,0.0,0.0,0.0625,0.28148549795150757,0.35098910331726074,0.48870140314102173
25021922B2,3,1,0,0,423,6173,5.325105465129067,5.086920669831963,0.6337405083232697,42840.02690402723,80325.05044505108,0.125,0.096643827855587,0.14182224869728088,0.22710339725017548
25023174B2,3,1,0,0,120,1416,3.4774980858344957,3.141016234856025,1.1012835974304078,0.0,0.0,0.0625,0.4853964149951935,0.5440414547920227,0.6274774670600891
25024982B1,3,1,1,1,173,2477,4.44300727343888,4.240945681898577,0.6121511969277222,2249.785625444059,0.0,0.1875,0.22000105679035187,0.2964974343776703,0.4153069853782654
25025097B,3,1,1,1,261,3783,4.453857488499423,4.111173479250125,0.9540331050044593,0.0,0.0,0.0625,0.195806086063385,0.29169219732284546,0.44155147671699524
25027181B2,3,1,1,1,135,1769,2.607968019141399,2.1547871467451536,1.8407436737209284,0.0,0.0,0.0625,0.6203790903091431,0.6457544565200806,0.6859833002090454
25027181B4,3,1,1,1,406,6197,4.804241332594411,4.5095426799175975,1.0003028072355051,0.0,0.0,0.0625,0.24765446782112122,0.2969902753829956,0.3751622438430786
25027181B6,3,1,1,1,145,2130,4.270318205727354,4.042370856748913,0.6221863507972919,2703.2220840240925,0.0,0.125,0.19759780168533325,0.2950310707092285,0.43101951479911804
2491552B,3,1,1,1,117,1488,3.8927553425523955,3.613168104568781,0.7590097842738698,0.0,0.0,0.0625,0.27114349603652954,0.38396888971328735,0.5302319526672363
2491579B,3,1,1,1,269,3882,4.523604055514687,4.23749002109137,0.9001602288750773,0.0,0.0,0.0625,0.2489122450351715,0.3329310119152069,0.43579596281051636
25009557B,3,1,1,1,153,2222,4.26852260309926,4.030399557779019,0.6611359601623417,0.0,0.0,0.0625,0.21621719002723694,0.30768322944641113,0.4373644292354584
25027770B,3,1,1,1,218,3071,4.588786729427233,4.3482780943355275,0.6895452107755412,10109.749397927173,0.0,0.125,0.21009042859077454,0.2874436378479004,0.37758955359458923
25028014B6,3,1,1,1,81,1074,3.565122734461237,3.3189578363334418,0.7181469549027111,0.0,0.0,0.0625,0.34534305334091187,0.43394094705581665,0.5828579068183899
25028134B,3,1,1,1,290,4196,4.983727104584176,4.757583167263602,0.6035397833828793,5993.190247669368,0.0,0.1875,0.12120382487773895,0.17851077020168304,0.27969813346862793
25028151B3,3,1,1,1,283,4005,4.661987698913407,4.375281950000989,0.8451467952692712,0.0,0.0,0.0625,0.2121187448501587,0.2667529582977295,0.38060659170150757
25028210B2,3,1,1,1,133,1784,4.212793108725755,4.004920557592554,0.5875791707271999,0.0,0.0,0.0625,0.2455904185771942,0.30786237120628357,0.40236279368400574
25028520B3,3,1,1,1,151,2200,4.459287459768815,4.26426633597528,0.4957468664971176,3022.294169078259,0.0,0.125,0.14833199977874756,0.22114740312099457,0.34141045808792114
25029134B,3,1,1,1,267,3786,4.56168001858641,4.263066853357634,0.8727014923668509,2172.232031805074,0.0,0.125,0.21886992454528809,0.30952492356300354,0.41298598051071167
25029565B5,3,1,1,1,76,975,3.7139306301737958,3.522553933427456,0.5403613299528464,0.0,0.0,0.0625,0.3036825358867645,0.39445656538009644,0.5163249969482422
25030157B3,3,1,1,1,93,1256,4.0076111168008985,3.8265865137369,0.4703591138905775,17006.55026175372,0.0,0.125,0.1921890377998352,0.2879883944988251,0.4548749029636383
25030157B4,3,1,1,1,214,3100,3.7649586592184403,3.407728784047162,1.3120030634428583,0.0,0.0,0.0625,0.45307642221450806,0.5057128071784973,0.57112717628479
25030619B2,3,1,1,1,255,3387,4.605083559143155,4.345598609209368,0.7972267543245197,0.0,0.0,0.0625,0.23525771498680115,0.2805531919002533,0.37321096658706665
25031281B2,3,1,1,1,192,2839,4.620536060310677,4.427792273277657,0.5533258474370281,512.0,0.0,0.125,0.19251498579978943,0.2568959891796112,0.3519769608974457
25031706B2,3,1,1,1,257,3393,4.169663147414207,3.7945394948198103,1.1703110499000635,0.0,0.0,0.0625,0.2956663966178894,0.42120692133903503,0.5656086206436157
25032788B4,3,1,0,0,210,2883,3.5764780641329534,3.1972425063704195,1.4405506699754351,0.0,0.0,0.0625,0.4914134442806244,0.5420249700546265,0.5976034998893738
25033169B1,3,1,1,1,335,4928,5.227055042414237,5.028260477316441,0.5183072399541379,0.0,0.0,0.0625,0.0896918922662735,0.13380442559719086,0.22810781002044678
25033486B,3,1,1,1,281,3983,4.661072475577621,4.373621687024879,0.833637965379021,0.0,0.0,0.0625,0.21747274696826935,0.28550228476524353,0.3805329501628876
25034929B2,3,1,1,1,274,3840,4.488490571991253,4.17706175233142,0.9586387586231251,1331.2,0.0,0.125,0.26557454466819763,0.33127322793006897,0.4324115216732025
25036634B2,3,1,1,1,147,2063,4.438753195185539,4.252962323811591,0.4907199923512091,21725.69248424547,0.0,0.125,0.17392198741436005,0.23887847363948822,0.35065752267837524
25043600B3,3,1,1,1,102,1399,3.987646293992546,3.8014078296273306,0.5520154254736291,0.0,0.0,0.0625,0.27093932032585144,0.34179311990737915,0.45131343603134155
25045403B2,3,1,1,1,79,1088,3.7772464191498334,3.5847853359142094,0.5237862973214884,7462.48954982518,0.0,0.125,0.2501922845840454,0.3787340521812439,0.5315439701080322
25045450B2,3,1,1,1,48,576,2.7419183668484535,2.4380810790155545,0.958780689798589,0.0,0.0,0.0625,0.525847852230072,0.609027087688446,0.7182807922363281
25046521B3,3,1,1,1,162,2300,4.305981688630661,4.044478533189868,0.6856892269897219,6021.247794269889,0.0,0.125,0.17960113286972046,0.267764151096344,0.4168584942817688
25047067B2,3,1,0,0,194,2784,4.345811143773928,4.068000438934096,0.7922193791810964,0.0,0.0,0.0625,0.2253517359495163,0.2924244999885559,0.4349394142627716
25047835B3,3,1,1,1,94,1239,2.1459263585603434,1.6166744178566506,1.9646511572025984,0.0,0.0,0.0625,0.6943491101264954,0.7042155265808105,0.726814329624176
25048256B2,3,1,1,1,274,3921,4.785901079775977,4.509657486237157,0.7248083534555754,0.0,0.0,0.0625,0.13259045779705048,0.18955908715724945,0.3054369390010834
25050862B2,3,1,0,0,282,4031,4.533438579079913,4.224721610722765,0.937464307853231,29143.497748002854,0.0,0.125,0.2789292633533478,0.33654582500457764,0.4247126877307892
25050984B2,3,1,1,1,243,3439,4.624519187018628,4.3575954091504965,0.7467656081657293,0.0,0.0,0.0625,0.18742085993289948,0.24822190403938293,0.34979504346847534
25051207B5,3,1,1,1,140,1969,4.115998601107889,3.8907481324378974,0.704541318680522,0.0,0.0,0.0625,0.2887432873249054,0.34578388929367065,0.45322704315185547
25054130B1,3,1,1,1,215,3032,4.447631959365983,4.1759484848022,0.7926161016312535,0.0,0.0,0.0625,0.21978798508644104,0.32196736335754395,0.43253064155578613
25055857B2,3,1,1,1,258,3413,4.914626174848386,4.7059751765046185,0.5544922763383896,0.0,0.0,0.0625,0.13207599520683289,0.17715896666049957,0.26847660541534424
25058713B2,3,1,1,1,187,2745,3.5543378702067763,3.1310034618068667,1.3850562798159252,0.0,0.0,0.0625,0.4577898383140564,0.5425890684127808,0.6550078392028809
25060539B2,3,1,1,1,295,4445,5.28503173125139,5.1430376276853895,0.35892257923886395,0.0,0.0,0.0625,0.0762910395860672,0.11216260492801666,0.18199075758457184
25063371B2,3,1,1,1,237,3277,4.921527584409308,4.7351070647595686,0.4872655452035398,27288.154403086854,23170.47500592079,0.25,0.09698067605495453,0.14905230700969696,0.259338915348053
25063700B,3,1,1,1,107,1530,4.010746870337175,3.7976977922526136,0.5792653419310373,2137.084701695799,0.0,0.125,0.26271921396255493,0.34021061658859253,0.46237435936927795
2460242-B2,4,0,0,1,426,6128,4.513452362518713,4.511754762968481,0.09138177978050913,0.0,0.0,0.0625,0.23307545483112335,0.320121169090271,0.4228755831718445
2460405-B2,4,0,0,1,128,1742,3.1991231267489884,3.1978919821983616,0.06391093916770725,0.0,0.0,0.0625,0.38099825382232666,0.5297704935073853,0.7109401822090149
2460643-B,4,0,0,1,182,2656,3.3717280512280308,3.370043658880003,0.09855794415103625,0.0,0.0,0.0625,0.41841888427734375,0.5000979900360107,0.6161391139030457
2460770-B2,4,0,0,1,181,2521,4.203487888312866,4.202494667792901,0.05331955135218494,0.0,0.0,0.0625,0.20870065689086914,0.2996668815612793,0.4534860849380493
2460974-B2,4,0,1,0,234,3353,3.565406208878481,3.5634667575871015,0.09976207478158425,0.0,0.0,0.0625,0.4006696343421936,0.49699652194976807,0.6310551762580872
2461487-B2,4,0,0,1,232,3195,3.8785109548018903,3.8774194259024175,0.05918740081241154,0.0,0.0,0.0625,0.2324628233909607,0.35335642099380493,0.5291449427604675
2461672-B2,4,0,0,1,212,2880,3.9413817264633844,3.9396921766810307,0.09091129129043958,0.0,0.0,0.0625,0.33183756470680237,0.41192626953125,0.5241057872772217
2462290-B2,4,0,0,1,286,4236,4.278969611736517,4.277532597476396,0.07877632637750437,0.0,0.0,0.0625,0.25223308801651,0.3440627455711365,0.47091659903526306
2462483-B,4,0,0,1,85,1108,2.947470398615929,2.946588016010403,0.046894956065689296,0.0,0.0,0.0625,0.3849623203277588,0.5587046146392822,0.7855844497680664
2462830-B4,4,0,0,1,210,3080,3.3149364911722716,3.3132428850426843,0.09958085232347229,0.0,0.0,0.0625,0.48012152314186096,0.5625549554824829,0.6502103805541992
2463370-B2,4,0,0,1,192,2726,3.4631856767536613,3.4619946594127065,0.06344137437602504,0.0,0.0,0.0625,0.31277841329574585,0.45585376024246216,0.6396677494049072
2463379-B4,4,0,0,1,153,2079,3.104256289605755,3.1022481638001755,0.11398738245309986,0.0,0.0,0.0625,0.5081302523612976,0.6003302335739136,0.6857900619506836
2463720-B7,4,0,0,1,207,3024,2.934357600955261,2.9328676907554723,0.08980126525319214,0.0,0.0,0.0625,0.4938329756259918,0.5983743071556091,0.761644721031189
2464443-B,4,0,0,1,254,3687,3.78327543222616,3.7813209913770365,0.1099694883978759,0.0,0.0,0.0625,0.3766635060310364,0.44904452562332153,0.5434545278549194
2464812-B3,4,0,0,1,254,3682,4.0352888142635495,4.033776006134932,0.07567666368364137,1448.1546878700494,0.0,0.125,0.2361677587032318,0.35878345370292664,0.5109750628471375
2465202-B3,4,0,0,1,269,3876,3.289493847289117,3.287688259619156,0.10251077003937889,0.0,0.0,0.0625,0.4506005048751831,0.5906577706336975,0.7041409015655518
2465625-B,4,0,0,1,172,2395,3.5434337489814434,3.5420552353596326,0.07938872610165428,0.0,0.0,0.0625,0.3336470127105713,0.41038548946380615,0.5527547001838684
2465661-B2,4,0,0,1,189,2618,3.9170910051219696,3.9155907282444913,0.07595054343915328,0.0,0.0,0.0625,0.29475298523902893,0.384381502866745,0.5123433470726013
2465843-B2,4,0,0,1,269,3656,4.303963566433945,4.302905236392846,0.055072659299114,0.0,0.0,0.0625,0.16952288150787354,0.25491735339164734,0.4026219844818115
2466891-B2,4,0,0,1,435,6508,4.013730427591132,4.012174057078575,0.0877794606452356,0.0,0.0,0.0625,0.29992610216140747,0.37486740946769714,0.4984535276889801
2468325-B,4,0,0,1,167,2302,3.6391885580531036,3.637720323712376,0.07651865738382849,0.0,0.0,0.0625,0.3448106646537781,0.42302244901657104,0.5708742141723633
2469005-B2,4,0,0,1,238,3361,3.505341311938512,3.503268533585114,0.11272634501373846,0.0,0.0,0.0625,0.4479379653930664,0.5107154250144958,0.6247488856315613
2469007-B2,4,0,0,1,157,2149,3.45707075955864,3.455893330334016,0.06863608143976987,0.0,0.0,0.0625,0.3271380066871643,0.4779179096221924,0.6741346716880798
2469023-B2,4,0,0,1,173,2504,4.093850814351677,4.092889533747752,0.05138687205459946,0.0,0.0,0.0625,0.22924605011940002,0.3069489002227783,0.43404361605644226
2469047-B2,4,0,0,1,212,3009,3.56060316020511,3.558866679090513,0.09732878176648087,0.0,0.0,0.0625,0.37994223833084106,0.462590754032135,0.5989286303520203
2469074-B2,4,0,0,1,104,1517,3.7415068693361615,3.740590540899556,0.04549306806751529,0.0,0.0,0.0625,0.27105244994163513,0.36769410967826843,0.5251543521881104
2469230-B,4,0,0,1,319,4468,4.035175332085361,4.033732456781875,0.08311288196709848,0.0,0.0,0.0625,0.30215850472450256,0.36818796396255493,0.4951799511909485
2469256-B2,4,0,0,1,195,2709,4.178787702746879,4.177815115968903,0.046851154420853476,0.0,0.0,0.0625,0.1818329393863678,0.26487213373184204,0.4180759787559509
2469693-B,4,0,0,1,340,4975,3.4434884876678824,3.442308840879452,0.0671012645626256,0.0,0.0,0.0625,0.3518630266189575,0.4585251212120056,0.6476510763168335
2469963-B2,4,0,0,1,275,4073,3.810494114090765,3.8087046773318605,0.10251582425886986,0.0,0.0,0.0625,0.3670811057090759,0.46927982568740845,0.5854085683822632
2470270-B2,4,0,0,1,176,2510,4.208225731712654,4.2074304024338005,0.03955479854519139,7984.509037035402,0.0,0.125,0.1658003181219101,0.24117010831832886,0.37727221846580505
2470657-B3,4,0,0,1,472,7128,4.495037903237518,4.493581865177034,0.07963049590475735,0.0,0.0,0.0625,0.22384577989578247,0.29143717885017395,0.3894820809364319
2471442-B3,4,0,0,1,261,3765,4.225571179837338,4.224489959840615,0.057760519019214925,0.0,0.0,0.0625,0.2042919546365738,0.28350141644477844,0.40862542390823364
2471595-B3,4,0,0,1,321,4641,4.7773231034397075,4.776445215809105,0.044747926220841686,0.0,0.0,0.0625,0.12479937076568604,0.17297440767288208,0.2762269973754883
