slide_id,fold_ids,num_folds,status,scale_ratio,n_low,n_high,n_low_sampled,n_high_sampled,nearest_dist_mean,nearest_dist_median,nearest_dist_p10,nearest_dist_p90,nearest_dist_min,nearest_dist_max,coverage_256,coverage_512,coverage_1024
2460643-B,4,1,ok,1.0,182,2656,182,2000,1770.772752028466,1448.1546878700494,1024.0,2896.309375740099,0.0,6859.891617219619,0.053,0.0535,0.2785
2460643-B,4,1,ok,2.0,182,2656,182,2000,19575.015622959203,19628.8860071518,2940.0518702907266,38796.128067115154,305.785872793365,47042.3601555024,0.0,0.0035,0.007
2460643-B,4,1,ok,4.0,182,2656,182,2000,27247.84278789685,25581.388418744762,7442.440795867979,49274.85458700185,495.4563552927745,59638.43546740642,0.0,0.001,0.003
2460643-B,4,1,ok,8.0,182,2656,182,2000,70792.48145350242,56770.39045796284,29086.88112034371,112805.74573817577,16437.381938739516,122627.36440126241,0.0,0.0,0.0
2460753-B2,3,1,ok,1.0,201,2859,201,2000,1999.1640073247631,2048.0,1024.0,2896.309375740099,0.0,27003.476979826133,0.0515,0.0515,0.272
2460753-B2,3,1,ok,2.0,201,2859,201,2000,9754.92476768727,6287.051767633715,2370.6001349869193,23449.361347270344,437.79561441384953,34462.923149378956,0.0,0.0065,0.0255
2460753-B2,3,1,ok,4.0,201,2859,201,2000,12686.522973827123,11228.137095128204,4497.632377151339,22771.576663532072,98.812954616285,50468.80482040366,0.0005,0.002,0.0055
2460753-B2,3,1,ok,8.0,201,2859,201,2000,35830.739712431794,35480.27330035392,12933.856934172609,57249.83130498276,487.60742406161125,79787.81190758398,0.0,0.0005,0.001
2460770-B2,4,1,ok,1.0,181,2521,181,2000,1924.0820386723085,2048.0,1024.0,3072.0,0.0,12507.12948681671,0.057,0.0575,0.268
2460770-B2,4,1,ok,2.0,181,2521,181,2000,12287.753323151164,10099.001799353178,2489.72307697061,26752.38735849511,197.3854097951518,38411.4468355463,0.0005,0.007,0.017
2460770-B2,4,1,ok,4.0,181,2521,181,2000,27811.50811146877,26343.690869041264,4626.748551681061,58185.930546905416,250.3197954617253,70524.856164334,0.0015,0.0015,0.005
2460770-B2,4,1,ok,8.0,181,2521,181,2000,109278.84145217524,120666.61206742463,65119.428560375934,151596.91232823482,46760.20078015063,162784.82873105834,0.0,0.0,0.0
2460943-B3,3,1,ok,1.0,98,1349,98,1349,1825.5219605238335,2048.0,1024.0,2896.309375740099,0.0,5514.408762505732,0.05263157894736842,0.054114158636026685,0.26612305411415865
2460943-B3,3,1,ok,2.0,98,1349,98,1349,11307.111639496323,7560.738654390852,2450.63824522106,25479.379196977676,449.106891508024,33600.20025237945,0.0,0.005930318754633061,0.02223869532987398
2460943-B3,3,1,ok,4.0,98,1349,98,1349,21744.02862723813,21254.811619960314,5092.67230183482,40824.334422008644,242.5633937757303,47452.566052849026,0.002223869532987398,0.002223869532987398,0.005930318754633061
2460943-B3,3,1,ok,8.0,98,1349,98,1349,75362.4353756266,85166.46861881735,40088.42186604266,104809.0203911215,29330.952200704294,111613.76840246905,0.0,0.0,0.0
2460949-B3,2,1,ok,1.0,200,2813,200,2000,1744.3726303072526,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.061,0.061,0.288
2460949-B3,2,1,ok,2.0,200,2813,200,2000,19940.42284112864,19350.645361536874,4391.276708929954,36105.16428435135,350.56097900365353,58447.51164078758,0.0,0.001,0.006
2460949-B3,2,1,ok,4.0,200,2813,200,2000,40034.74325712486,39317.978123849534,11912.116489110116,66956.04198246001,238.20999139414786,81626.35499028485,0.0005,0.0005,0.0015
2460949-B3,2,1,ok,8.0,200,2813,200,2000,140633.67967456998,138956.47421643557,105929.95495083352,175928.57744480626,87494.75450562737,190822.1676980953,0.0,0.0,0.0
2460960-B,0,1,ok,1.0,343,4901,343,2000,1727.9782588044218,1448.1546878700494,1024.0,2896.309375740099,0.0,6531.636318718304,0.0665,0.0665,0.2965
2460960-B,0,1,ok,2.0,343,4901,343,2000,7129.9189285717,4388.826722485179,1939.7257538116053,17161.29881448371,227.06827167175956,30814.08251108574,0.005,0.009,0.0295
2460960-B,0,1,ok,4.0,343,4901,343,2000,43602.301642162856,43362.250036092606,11714.586263732384,74300.16577675327,310.64449134018133,89590.64152577544,0.0,0.001,0.0015
2460960-B,0,1,ok,8.0,343,4901,343,2000,153394.8275478943,149032.35858122434,112740.81343198902,194970.20793325364,87336.18780322393,210015.78824697918,0.0,0.0,0.0
2460974-B2,4,1,ok,1.0,234,3353,234,2000,1771.8202912562333,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.0525,0.0525,0.272
2460974-B2,4,1,ok,2.0,234,3353,234,2000,5326.121531388271,3998.287758528643,1734.3958602349119,11837.290610608494,358.66558240232644,25947.269779304333,0.0,0.0125,0.036
2460974-B2,4,1,ok,4.0,234,3353,234,2000,16386.13808742377,11229.886241632192,4685.081109223191,34863.08621171878,483.8605170914444,45660.026554963806,0.0,0.0005,0.0055
2460974-B2,4,1,ok,8.0,234,3353,234,2000,61072.86901119733,71109.39738965355,18208.062203755937,97132.27874154237,4188.568371174094,109925.88128825714,0.0,0.0,0.0
2461002-B2,2,1,ok,1.0,135,1733,135,1733,1810.0434036369238,1883.2145390262895,1024.0,2896.309375740099,0.0,6228.748831025377,0.06174264281592614,0.06347374495095211,0.27986151182919794
2461002-B2,2,1,ok,2.0,135,1733,135,1733,9468.421178425138,8681.205446249962,2616.206974785386,17599.994016769142,357.77087639996637,28321.600678633968,0.0,0.0051933064050779,0.015579919215233698
2461002-B2,2,1,ok,4.0,135,1733,135,1733,30522.33100899987,33233.2748912893,7115.713842490631,57851.269698890275,357.9511139806664,74149.56588544535,0.0,0.0005770340450086555,0.0017311021350259665
2461002-B2,2,1,ok,8.0,135,1733,135,1733,105553.54214785686,117345.41368114903,63820.87734620139,142935.9428893607,53066.57434770027,158236.20635303413,0.0,0.0,0.0
2461487-B2,4,1,ok,1.0,232,3195,232,2000,1735.2570381496298,1448.1546878700494,1024.0,2896.309375740099,0.0,6228.748831025377,0.059,0.059,0.2885
2461487-B2,4,1,ok,2.0,232,3195,232,2000,4896.425063420739,4013.531892237057,1873.519754164448,9688.661578430423,83.54639429682169,18848.375314599398,0.005,0.005,0.0365
2461487-B2,4,1,ok,4.0,232,3195,232,2000,21351.942316374134,20913.097227688595,7717.828821535733,34876.212609943905,456.0043859438196,48736.59881444334,0.0,0.0005,0.0025
2461487-B2,4,1,ok,8.0,232,3195,232,2000,71073.66380253602,72467.1744718611,41710.32586200445,98031.00550693739,10970.265675907762,114372.93330154648,0.0,0.0,0.0
2461671-B2,0,1,ok,1.0,328,4887,328,2000,1703.541336280183,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.062,0.062,0.303
2461671-B2,0,1,ok,2.0,328,4887,328,2000,6958.98715195181,4374.44213586144,1736.0552986584269,17536.289248190475,489.2872367025324,31212.646315235754,0.0,0.0045,0.0355
2461671-B2,0,1,ok,4.0,328,4887,328,2000,14196.098234277017,10548.606438402021,4580.289292173585,31700.659526409436,511.3531069623025,46763.21562938118,0.0,0.001,0.007
2461671-B2,0,1,ok,8.0,328,4887,328,2000,53870.042728120905,53707.021380245176,15916.456738105913,92942.33875581225,304.38462510448846,110933.82012713706,0.0,0.0005,0.001
2461672-B2,4,1,ok,1.0,212,2880,212,2000,1796.558037684899,2048.0,1024.0,2896.309375740099,0.0,5514.408762505732,0.0595,0.06,0.275
2461672-B2,4,1,ok,2.0,212,2880,212,2000,7267.894269824236,4731.078523973154,2064.5580640902303,16483.65182058742,183.7879212570837,29299.452639938514,0.005,0.009,0.0225
2461672-B2,4,1,ok,4.0,212,2880,212,2000,33752.49555619845,32874.206524312314,6031.839686198565,67049.89015666141,576.3210910594892,80561.67270482906,0.0,0.0,0.0035
2461672-B2,4,1,ok,8.0,212,2880,212,2000,121346.27755218037,132266.34934712178,71708.03868810985,170906.15615792945,48877.46909364273,184656.5623556336,0.0,0.0,0.0
2461677-B2,0,1,ok,1.0,60,812,60,812,2047.4181634244578,2048.0,1024.0,3238.1723240124206,0.0,10350.222123220352,0.046798029556650245,0.046798029556650245,0.2512315270935961
2461677-B2,0,1,ok,2.0,60,812,60,812,24347.009271925785,26316.138780443667,3098.2073798911215,47770.55425008096,236.31546711969574,55454.80499469816,0.003694581280788177,0.003694581280788177,0.008620689655172414
2461677-B2,0,1,ok,4.0,60,812,60,812,127573.73594179949,139161.06764314105,94833.94595676778,160311.0785528724,85776.70572480619,168340.13600148956,0.0,0.0,0.0
2461677-B2,0,1,ok,8.0,60,812,60,812,352981.4154514097,364926.7081072711,319946.53699734167,385868.1660735559,310833.94654541835,394111.535955242,0.0,0.0,0.0
2461698-B,2,1,ok,1.0,239,3447,239,2000,1958.477605245891,2048.0,1024.0,2896.309375740099,0.0,25542.558877293402,0.056,0.057,0.278
2461698-B,2,1,ok,2.0,239,3447,239,2000,9476.899974352587,5754.249299430813,2120.549221310366,22954.430808759997,286.2167011199731,44887.86312579381,0.0,0.005,0.0245
2461698-B,2,1,ok,4.0,239,3447,239,2000,20787.439036149375,14306.248999481242,4762.82531697311,46585.07811128477,183.3712082089225,64920.93406598522,0.001,0.001,0.004
2461698-B,2,1,ok,8.0,239,3447,239,2000,82145.11507643142,72725.2717020854,38147.31578760113,130087.2600625824,16628.161203211857,148297.40841970232,0.0,0.0,0.0
2461700-B2,0,1,ok,1.0,74,996,74,996,1786.9331228974927,1448.1546878700494,1024.0,2896.309375740099,0.0,6761.886792900336,0.055220883534136546,0.055220883534136546,0.286144578313253
2461700-B2,0,1,ok,2.0,74,996,74,996,19347.559406977514,18842.01410968991,10542.508819987204,28924.595779370884,3823.6612036110105,35143.950617424896,0.0,0.0,0.0
2461700-B2,0,1,ok,4.0,74,996,74,996,43421.599276742214,59954.401681611336,9039.086071058291,73401.4999095044,923.0845031740051,81402.02651040083,0.0,0.0,0.001004016064257028
2461700-B2,0,1,ok,8.0,74,996,74,996,146922.13804754172,162901.81305286544,112708.54772557394,176509.81648898777,106245.75536462621,185621.18021659058,0.0,0.0,0.0
2461703-B3,1,1,ok,1.0,253,3694,253,2000,1934.9751909770043,1630.7638970517942,1024.0,2896.309375740099,0.0,21248.906842470744,0.052,0.0525,0.2765
2461703-B3,1,1,ok,2.0,253,3694,253,2000,7379.033112062758,4952.931455209127,2088.7378964341124,16245.886287867399,283.6511942509673,37297.549731852356,0.0,0.0065,0.024
2461703-B3,1,1,ok,4.0,253,3694,253,2000,34051.7865382354,33438.035234321986,8187.834054604104,61661.023262244074,174.26990560621763,74574.05796253815,0.0005,0.0005,0.001
2461703-B3,1,1,ok,8.0,253,3694,253,2000,128372.77216995033,127691.10463218532,94799.21892937696,161728.15595743697,68589.63980077457,176801.0234840285,0.0,0.0,0.0
2461718-B3,3,1,ok,1.0,82,1067,82,1067,2103.4988711045416,2048.0,1024.0,3238.1723240124206,0.0,9021.574142022,0.04217432052483599,0.04498594189315839,0.22586691658856609
2461718-B3,3,1,ok,2.0,82,1067,82,1067,46351.57340568954,43776.662561232326,25627.29661589677,71562.75614039156,17172.08572072711,81392.35426623315,0.0,0.0,0.0
2461718-B3,3,1,ok,4.0,82,1067,82,1067,116237.88042922494,115946.66705860932,101575.89333846762,132397.8933057862,83749.5761481812,143410.47231286843,0.0,0.0,0.0
2461718-B3,3,1,ok,8.0,82,1067,82,1067,288299.9433712662,290218.533429552,270119.5624104836,303691.3720548334,256250.38642897693,315241.00577336067,0.0,0.0,0.0
2461755-B3,3,1,ok,1.0,247,3325,247,2000,1837.6189294690523,2048.0,1024.0,2896.309375740099,0.0,6559.175634178429,0.055,0.055,0.277
2461755-B3,3,1,ok,2.0,247,3325,247,2000,15949.997218889235,5909.071416051764,1949.836146962098,39755.69278732292,372.1088550411022,47933.541043824414,0.0,0.005,0.0225
2461755-B3,3,1,ok,4.0,247,3325,247,2000,97412.30443896232,87529.04944982038,57272.537547754015,139137.71501297256,30316.865025922452,148136.61007664513,0.0,0.0,0.0
2461755-B3,3,1,ok,8.0,247,3325,247,2000,297662.2356055793,288243.7565972284,258300.3254424353,339141.90496861417,228916.3419264776,348365.41516775166,0.0,0.0,0.0
2461836-B2,3,1,ok,1.0,144,1998,144,1998,1970.4773881114409,2048.0,1024.0,3238.1723240124206,0.0,10323.139299651051,0.053553553553553554,0.053553553553553554,0.2577577577577578
2461836-B2,3,1,ok,2.0,144,1998,144,1998,14023.729699046788,13469.628778670662,3170.827021456705,25184.615335021037,312.87697262662203,55021.98877721524,0.0,0.001001001001001001,0.011011011011011011
2461836-B2,3,1,ok,4.0,144,1998,144,1998,52203.11883448668,52066.78897335987,29970.907047443226,75099.31958029067,482.5453346577915,83701.51922157686,0.0,0.0005005005005005005,0.002002002002002002
2461836-B2,3,1,ok,8.0,144,1998,144,1998,163240.57169362978,163373.25478870707,138294.36359235368,188517.06623957137,102361.75732176544,197365.6715844982,0.0,0.0,0.0
2461857-B2,2,1,ok,1.0,159,2091,159,2000,1872.5140257237756,2048.0,1024.0,3072.0,0.0,6510.613642353538,0.0535,0.0535,0.258
2461857-B2,2,1,ok,2.0,159,2091,159,2000,22137.65862364823,23233.378842267637,2832.4709162117347,43397.30679733263,509.65184194702954,50724.433954456304,0.0,0.0035,0.018
2461857-B2,2,1,ok,4.0,159,2091,159,2000,29914.30687395539,30664.853541014512,10554.111976165788,47540.118572126485,494.87473162407474,55352.23316181561,0.0,0.0005,0.002
2461857-B2,2,1,ok,8.0,159,2091,159,2000,73686.79941178775,74788.00197252174,54427.70150251443,92236.37327741478,34456.09812500539,105314.71381055926,0.0,0.0,0.0
2461861-B2,1,1,ok,1.0,62,890,62,890,1802.9932419454908,2048.0,1024.0,2896.309375740099,0.0,4579.4672179195695,0.058426966292134834,0.058426966292134834,0.2797752808988764
2461861-B2,1,1,ok,2.0,62,890,62,890,16380.436273284227,15013.935290202237,3528.6172929350105,31179.323447432445,503.24149272491434,35925.484394785824,0.0,0.0022471910112359553,0.0044943820224719105
2461861-B2,1,1,ok,4.0,62,890,62,890,34210.11449444535,35484.86912972575,20799.597515221776,44940.07838245439,12005.00783006825,52067.273137739794,0.0,0.0,0.0
2461861-B2,1,1,ok,8.0,62,890,62,890,98642.134924527,100530.49521523417,79110.48058903642,115569.12074216476,72999.1803036171,123347.81990777138,0.0,0.0,0.0
2462123-B2,2,1,ok,1.0,122,1715,122,1715,1801.48479428923,2048.0,1024.0,2896.309375740099,0.0,5970.894740321588,0.05481049562682216,0.05481049562682216,0.27580174927113704
2462123-B2,2,1,ok,2.0,122,1715,122,1715,10566.033000445223,9976.29415163767,2858.262653400242,19139.079373996796,523.8673496220202,27310.60814042778,0.0,0.0,0.013994169096209912
2462123-B2,2,1,ok,4.0,122,1715,122,1715,48120.94033365269,49100.68200137346,29329.618472915645,65781.63961171798,14753.393779059787,73675.10633178618,0.0,0.0,0.0
2462123-B2,2,1,ok,8.0,122,1715,122,1715,145126.74823477212,147553.13550379063,122289.93794895231,166133.48078103032,103972.68166205968,174888.5055256634,0.0,0.0,0.0
2462170-B4,2,1,ok,1.0,117,1562,117,1562,2049.9932681635783,2048.0,1024.0,3233.5124979172247,0.0,14671.898104880636,0.05057618437900128,0.05121638924455826,0.24583866837387963
2462170-B4,2,1,ok,2.0,117,1562,117,1562,13525.473971377301,7247.957875306845,2271.471989701832,32092.981471546373,138.2208377922808,42032.91896835146,0.005761843790012804,0.005761843790012804,0.019206145966709345
2462170-B4,2,1,ok,4.0,117,1562,117,1562,23566.48372423564,22263.136400474617,11977.348582011662,36947.40225368881,3470.2917744766073,44205.89206203173,0.0,0.0,0.0
2462170-B4,2,1,ok,8.0,117,1562,117,1562,58593.58763424201,62819.11346917198,22277.076940962303,89779.53322690631,4222.160229077054,101622.42878912116,0.0,0.0,0.0
2462290-B2,4,1,ok,1.0,286,4236,286,2000,1734.0629696586366,1448.1546878700494,1024.0,2896.309375740099,0.0,7384.16901215025,0.061,0.061,0.2965
2462290-B2,4,1,ok,2.0,286,4236,286,2000,6345.659793364025,4113.4321435997945,1842.1642163498889,15162.488219254448,388.6000514668005,26778.24079359957,0.0,0.0075,0.0335
2462290-B2,4,1,ok,4.0,286,4236,286,2000,11868.06631485787,9021.238154498747,3827.2965082213304,24615.311665160338,450.7948535642349,36004.085670934626,0.0,0.002,0.0085
2462290-B2,4,1,ok,8.0,286,4236,286,2000,57693.29182283142,58207.371519921726,39215.52584464418,75849.14876041189,23742.74021674836,88096.20704661467,0.0,0.0,0.0
2462293-B3,3,1,ok,1.0,127,1781,127,1781,1768.9014451994437,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.05446378439079169,0.05558674901740595,0.2841100505334082
2462293-B3,3,1,ok,2.0,127,1781,127,1781,17315.200934716875,13235.598059778033,2623.8536544555986,35087.86867280485,546.1135413080324,42239.60302843766,0.0,0.0,0.019651880965749578
2462293-B3,3,1,ok,4.0,127,1781,127,1781,26139.483219196787,25797.582522399265,6920.013872818464,46741.53202452825,524.1068593330943,58921.9785139637,0.0,0.0,0.0022459292532285235
2462293-B3,3,1,ok,8.0,127,1781,127,1781,96060.19119363475,97173.4956456749,63985.568372876085,126116.83218349563,47253.44102814101,137827.76776832744,0.0,0.0,0.0
2462468-B2,3,1,ok,1.0,197,2686,197,2000,2134.684164599615,2048.0,1024.0,3238.1723240124206,0.0,18153.844000651763,0.0465,0.047,0.247
2462468-B2,3,1,ok,2.0,197,2686,197,2000,8699.475700598554,6700.407154335788,2653.3193015193615,18127.314953494573,128.06248474865697,38620.87829141124,0.001,0.004,0.0195
2462468-B2,3,1,ok,4.0,197,2686,197,2000,46156.97691201928,45801.67803584311,7336.917102583336,82812.04362243571,360.6272313622475,101279.83096352403,0.0,0.0005,0.002
2462468-B2,3,1,ok,8.0,197,2686,197,2000,173898.5202409703,177886.41386925848,126223.63530266489,215064.24704861894,107859.05314344271,231700.39965438127,0.0,0.0,0.0
2462478-B2,0,1,ok,1.0,152,2029,152,2000,2270.2974952364257,2048.0,1024.0,4100.8772128839,0.0,12802.752243170216,0.053,0.0535,0.252
2462478-B2,0,1,ok,2.0,152,2029,152,2000,13424.151384667359,12440.563371487644,3110.5397232943756,24373.538337272887,112.0044641967453,55869.0380174923,0.0015,0.0015,0.0085
2462478-B2,0,1,ok,4.0,152,2029,152,2000,57873.61730876726,63848.54672077323,22406.14051616783,85849.43528828122,2025.4542700342558,109566.14959009922,0.0,0.0,0.0
2462478-B2,0,1,ok,8.0,152,2029,152,2000,183014.9334089337,192623.97619897826,140842.99684522726,215539.3049544931,94103.71504356244,239977.5542837288,0.0,0.0,0.0
2462483-B,4,1,ok,1.0,85,1108,85,1108,2227.4692210660196,2048.0,1024.0,3692.084506075125,0.0,9609.921591771705,0.04783393501805054,0.04783393501805054,0.22202166064981949
2462483-B,4,1,ok,2.0,85,1108,85,1108,23401.050263786703,22613.076778461484,12463.543430745201,36139.302336756984,1696.9342945441347,46477.06849619498,0.0,0.0,0.0
2462483-B,4,1,ok,4.0,85,1108,85,1108,92914.43016485585,95035.47187167087,76303.96602766619,106641.38546807745,60454.10825576704,115331.67899584225,0.0,0.0,0.0
2462483-B,4,1,ok,8.0,85,1108,85,1108,238285.50403542334,238962.99477895637,221329.9391439901,254524.55615587026,208225.9613256714,261429.65537214786,0.0,0.0,0.0
2462598-B,0,1,ok,1.0,195,2744,195,2000,2080.502751673815,2048.0,1024.0,3238.1723240124206,0.0,15055.643061656318,0.0585,0.059,0.266
2462598-B,0,1,ok,2.0,195,2744,195,2000,18645.287578329775,17798.301399642667,3483.419584259123,34778.90616586346,140.60227594174995,63306.34104100473,0.0005,0.0035,0.0115
2462598-B,0,1,ok,4.0,195,2744,195,2000,52808.5983962068,52547.21707752603,32294.1489642569,74923.44874595765,9024.062111931633,87995.44045005969,0.0,0.0,0.0
2462598-B,0,1,ok,8.0,195,2744,195,2000,159106.1562276889,158005.59760630762,126289.56817419443,191989.1832918507,102089.16353854605,207251.99410379626,0.0,0.0,0.0
2462609-B2,2,1,ok,1.0,61,821,61,821,1924.1733325476052,2048.0,1024.0,3072.0,0.0,7439.95551061967,0.0535931790499391,0.05481120584652863,0.26674786845310594
2462609-B2,2,1,ok,2.0,61,821,61,821,21436.393504509822,12318.233720789682,3190.466110147544,46483.7809563723,294.15982050579237,53714.909699263204,0.0,0.0036540803897685747,0.010962241169305725
2462609-B2,2,1,ok,4.0,61,821,61,821,34963.905109062034,34664.06107195174,25124.11502919058,44426.56585872917,16888.663298200958,57319.30977428113,0.0,0.0,0.0
2462609-B2,2,1,ok,8.0,61,821,61,821,106777.24662297053,104955.55541275555,93285.88319783438,121962.85172953279,86514.25262926334,135651.8181264077,0.0,0.0,0.0
2462614-B3,2,1,ok,1.0,225,3283,225,2000,2073.7276484580434,1448.1546878700494,1024.0,2896.309375740099,0.0,33676.91069560865,0.0605,0.0605,0.283
2462614-B3,2,1,ok,2.0,225,3283,225,2000,7475.004070214357,4706.869129262041,1997.391298669342,18017.601865953195,200.06249023742558,24925.624906910558,0.0005,0.009,0.024
2462614-B3,2,1,ok,4.0,225,3283,225,2000,18928.55947686026,17770.363755421553,5974.291066141127,34680.365295519674,390.08204265256813,52791.03303592382,0.0,0.0005,0.0025
2462614-B3,2,1,ok,8.0,225,3283,225,2000,72135.6584265518,72560.90763689544,51133.985337568025,91415.36520761163,34109.88000565232,106891.18625967251,0.0,0.0,0.0
2462637-B2,0,1,ok,1.0,277,3864,277,2000,1762.8668988402487,2048.0,1024.0,2896.309375740099,0.0,4579.4672179195695,0.061,0.061,0.277
2462637-B2,0,1,ok,2.0,277,3864,277,2000,10561.624234896495,7277.035995809005,2266.372652500025,24090.463518138793,271.64130760986995,34857.65432440915,0.0,0.002,0.0225
2462637-B2,0,1,ok,4.0,277,3864,277,2000,53628.282351769616,51358.4409242025,17871.599801109,87911.22804016771,483.26493768946244,102824.78740556676,0.0,0.0005,0.0005
2462637-B2,0,1,ok,8.0,277,3864,277,2000,187316.401497891,185116.76449911302,155721.69700796623,219519.7323052047,135277.51446933078,234803.82685339692,0.0,0.0,0.0
2462830-B2,3,1,ok,1.0,103,1417,103,1417,1922.3082373526622,1896.6931749758578,1024.0,2896.309375740099,0.0,30172.72708921088,0.05575158786167961,0.05575158786167961,0.2766407904022583
2462830-B2,3,1,ok,2.0,103,1417,103,1417,30326.918973193824,30836.236605656017,14434.355129343327,44742.30966941436,5206.016519374482,70450.0691979788,0.0,0.0,0.0
2462830-B2,3,1,ok,4.0,103,1417,103,1417,87965.60168305837,87898.79199397452,77155.90394474399,98182.42539816609,59477.597816320726,126576.31848809634,0.0,0.0,0.0
2462830-B2,3,1,ok,8.0,103,1417,103,1417,224407.22505995334,224398.6718320766,212244.8076972027,235803.9353695519,192810.1025620805,260641.2102220215,0.0,0.0,0.0
2462830-B4,4,1,ok,1.0,210,3080,210,2000,1798.0997012977743,2048.0,1024.0,2896.309375740099,0.0,5514.408762505732,0.056,0.0565,0.2765
2462830-B4,4,1,ok,2.0,210,3080,210,2000,16870.47254647449,16009.741034757559,2927.89607585011,33617.06092150234,186.33571852975479,39383.35365354251,0.0005,0.0025,0.011
2462830-B4,4,1,ok,4.0,210,3080,210,2000,38204.81332637262,35626.96930425595,7259.564148275148,71012.78972439165,556.0728369557355,84387.85580875959,0.0,0.0,0.0035
2462830-B4,4,1,ok,8.0,210,3080,210,2000,139480.76129165178,137925.00029763352,95557.17262117962,180164.07723792072,78793.02040790161,194489.14630899072,0.0,0.0,0.0
2462840-B5,3,1,ok,1.0,286,4219,286,2000,1754.3455113509847,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.058,0.058,0.2835
2462840-B5,3,1,ok,2.0,286,4219,286,2000,9060.04500413626,5613.306531287869,2044.108118471232,20969.406381679,412.84621834285946,34202.315769549874,0.0,0.0065,0.0245
2462840-B5,3,1,ok,4.0,286,4219,286,2000,55639.95627112698,54981.29656724344,24842.25127017262,85962.53737740841,5879.660024185072,98921.20923239869,0.0,0.0,0.0
2462840-B5,3,1,ok,8.0,286,4219,286,2000,189938.8230438949,190332.17368250096,171285.05923920817,208815.79198620308,141041.61207955616,219941.2765353516,0.0,0.0,0.0
2462885-B2,1,1,ok,1.0,272,3661,272,2000,1796.308991301495,1448.1546878700494,1024.0,2896.309375740099,0.0,8352.422403111566,0.052,0.052,0.2805
2462885-B2,1,1,ok,2.0,272,3661,272,2000,9653.372823917718,5518.299194498247,2124.8096385323556,22633.89551987156,146.696966567138,48483.21317734624,0.001,0.006,0.02
2462885-B2,1,1,ok,4.0,272,3661,272,2000,60014.13301000978,60860.590135991166,32642.377262003476,85032.59881359043,16344.108785736835,102762.58823132084,0.0,0.0,0.0
2462885-B2,1,1,ok,8.0,272,3661,272,2000,193593.07047258902,194186.08563406405,165984.80806877092,220419.384735449,130474.34091038743,239464.37551335272,0.0,0.0,0.0
2462920-B3,3,1,ok,1.0,273,3827,273,2000,1747.6833791810318,1448.1546878700494,1024.0,2896.309375740099,0.0,16016.011051444739,0.059,0.059,0.2815
2462920-B3,3,1,ok,2.0,273,3827,273,2000,5843.774928706343,4051.311516040207,1805.2204851485594,14025.45963644682,420.21542094501956,36717.04488381384,0.0,0.009,0.0335
2462920-B3,3,1,ok,4.0,273,3827,273,2000,16789.609450244174,13266.487289407094,4826.029941888052,34886.99230705305,143.10835055998655,50460.13428440317,0.0005,0.0005,0.0025
2462920-B3,3,1,ok,8.0,273,3827,273,2000,70948.88821449358,69514.8976865834,41185.31867607334,103046.0914786532,21491.786826599597,117295.16955100922,0.0,0.0,0.0
2462921-B,3,1,ok,1.0,311,4466,311,2000,1751.3897441173187,1448.1546878700494,1024.0,2896.309375740099,0.0,6064.730579341509,0.061,0.0615,0.279
2462921-B,3,1,ok,2.0,311,4466,311,2000,7597.799922823194,4874.641608661934,2112.303008566716,17154.565749918132,369.38868417968627,32394.481073170475,0.0,0.0095,0.02
2462921-B,3,1,ok,4.0,311,4466,311,2000,33430.96690205446,31981.01436861799,5715.305780822583,66559.18024745207,518.7147578390266,77284.54645011511,0.0,0.0,0.0045
2462921-B,3,1,ok,8.0,311,4466,311,2000,129655.6899096657,133687.93594628043,90271.75998932989,170308.78229676827,66041.78344805658,182129.9256684634,0.0,0.0,0.0
2462939-B,3,1,ok,1.0,99,1451,99,1451,1817.2095636124911,2048.0,1024.0,2896.309375740099,0.0,5120.0,0.05444521019986216,0.05444521019986216,0.27015851137146796
2462939-B,3,1,ok,2.0,99,1451,99,1451,8783.36815151614,7338.656280273658,2450.1722388436287,17331.320549802316,24.08318915758459,25009.62510714625,0.0034458993797381117,0.004824259131633356,0.015161957270847692
2462939-B,3,1,ok,4.0,99,1451,99,1451,24798.99845710857,23591.657593310396,13035.504900079628,38837.7154837923,3060.27515102809,46115.891967953954,0.0,0.0,0.0
2462939-B,3,1,ok,8.0,99,1451,99,1451,84968.16655822693,85235.86083333705,71993.61241110213,97900.95388707916,64200.38208609042,106670.96576388535,0.0,0.0,0.0
2462987-B2,1,1,ok,1.0,139,2010,139,2000,2498.5598014527973,1448.1546878700494,1024.0,2896.309375740099,0.0,60930.40804885521,0.0565,0.0565,0.28
2462987-B2,1,1,ok,2.0,139,2010,139,2000,19148.865625374958,16024.509228054381,3349.545640829514,38242.943773612875,457.6111886744029,93008.66695636488,0.0,0.003,0.0125
2462987-B2,1,1,ok,4.0,139,2010,139,2000,107610.97941895491,114694.50974772846,70171.81937415805,140989.1992954997,55936.09610975725,191974.59057125243,0.0,0.0,0.0
2462987-B2,1,1,ok,8.0,139,2010,139,2000,311101.1079844993,321642.82048080524,269724.9311853761,347864.8673787562,256196.05792439508,397099.4759817746,0.0,0.0,0.0
